league,team,player,champion,dmgtochamps,predicted,goldspent
EULCS,Splyce,Kobbe,Ashe,5470,5219.013431874863,7575
EULCS,Vitality,Steeelback,Ashe,7503,14131.391212942313,12e3
EULCS,G2 Esports,Zven,Ashe,12445,16955.16815932281,13420
EULCS,Giants,HeaQ,Ashe,14566,12213.657650451016,11050
EULCS,Misfits,Hans Sama,Ashe,14078,15281.847562433155,12575
EULCS,Origen,Tabzz,Ashe,14400,11655.548732436926,10775
EULCS,H2K,Nuclear,Ashe,22477,16866.618826157493,13375
EULCS,Vitality,Steeelback,Ashe,6871,16768.153966686554,13325
EULCS,Vitality,Steeelback,Ashe,22134,19924.954510703665,14950
EULCS,Giants,HeaQ,Ashe,3746,7293.3220243820515,8625
EULCS,Origen,Tabzz,Ashe,8670,11198.25491130496,10550
EULCS,Origen,Tabzz,Ashe,7073,10638.803226627675,10275
EULCS,Giants,HeaQ,Ashe,9254,14982.589619517918,12425
EULCS,Giants,HeaQ,Ashe,10997,16373.496615922153,13125
EULCS,G2 Esports,Zven,Ashe,22565,19877.090064483225,14925
EULCS,H2K,Nuclear,Ashe,15404,11299.917504939798,10600
EULCS,Misfits,Hans Sama,Ashe,7076,8250.999165095513,9100
EULCS,Ninjas in Pyjamas,HeaQ,Ashe,18301,11401.55783240561,10650
EULCS,Misfits,Hans Sama,Ashe,13153,12304.882301217733,11095
EULCS,Ninjas in Pyjamas,HeaQ,Ashe,12678,23863.742484497445,17050
EULCS,Ninjas in Pyjamas,HeaQ,Ashe,26385,19204.63168657436,14575
EULCS,Mysterious Monkeys,Yuuki60,Ashe,10315,8605.495445657929,9275
EULCS,Mysterious Monkeys,Yuuki60,Ashe,13974,16472.27963252591,13175
EULCS,Misfits,Hans Sama,Ashe,14053,13880.16607549572,11875
EULCS,Misfits,Hans Sama,Ashe,6597,5950.656470007011,7950
EULCS,H2K,Nuclear,Ashe,21873,14281.942396778139,12075
EULCS,H2K,Nuclear,Ashe,7063,7494.264703766924,8725
EULCS,Vitality,Steeelback,Ashe,9653,15729.525056004517,12800
EULCS,H2K,Nuclear,Ashe,23591,20782.63886690454,15400
EULCS,H2K,Nuclear,Ashe,18476,26041.306640705887,18250
EULCS,H2K,Nuclear,Ashe,15857,18440.49459310658,14180
EULCS,G2 Esports,Zven,Ashe,12867,18721.636855012097,14325
EULCS,Vitality,Steeelback,Ashe,19292,17846.753117455064,13875
EULCS,Ninjas in Pyjamas,HeaQ,Ashe,19363,19924.95451085623,14950
EULCS,Ninjas in Pyjamas,HeaQ,Ashe,9456,6593.739499388143,8275
EULCS,Vitality,Steeelback,Ashe,17244,13829.876196005742,11850
EULCS,H2K,Nuclear,Ashe,18209,15779.175097126921,12825
EULCS,Vitality,Steeelback,Ashe,21120,19156.431619216022,14550
EULCS,Fnatic,Rekkles,Ashe,14862,16324.075732398569,13100
EULCS,Fnatic,Rekkles,Ashe,14847,13427.041044980451,11650
EULCS,Misfits,Hans Sama,Ashe,5132,5852.399384365612,7900
EULCS,Giants,HeaQ,Caitlyn,11218,17249.07731065953,12475
EULCS,Unicorns of Love,Samux,Caitlyn,4522,8160.907484828305,8325
EULCS,Unicorns of Love,Samux,Caitlyn,21831,17940.63956653368,12800
EULCS,Vitality,Steeelback,Caitlyn,16698,18575.230075545245,13100
