league,team,player,champion,dmgtochamps,predicted,goldspent
EULCS,Splyce,Kobbe,Ashe,5470,17032.82375948123,7575
EULCS,Vitality,Steeelback,Ashe,7503,14170.99743032691,12e3
EULCS,G2 Esports,Zven,Ashe,12445,17032.823759494517,13420
EULCS,Giants,HeaQ,Ashe,14566,14170.997430338031,11050
EULCS,Misfits,Hans Sama,Ashe,14078,14170.997430346615,12575
EULCS,Origen,Tabzz,Ashe,14400,14170.997430329746,10775
EULCS,H2K,Nuclear,Ashe,22477,17032.823759491024,13375
EULCS,Vitality,Steeelback,Ashe,6871,17032.823759487612,13325
EULCS,Vitality,Steeelback,Ashe,22134,14170.997430337413,14950
EULCS,Giants,HeaQ,Ashe,3746,14170.997430340462,8625
EULCS,Origen,Tabzz,Ashe,8670,14170.9974303389,10550
EULCS,Origen,Tabzz,Ashe,7073,14170.997430334432,10275
EULCS,Giants,HeaQ,Ashe,9254,14170.99743033662,12425
EULCS,Giants,HeaQ,Ashe,10997,14170.997430334672,13125
EULCS,G2 Esports,Zven,Ashe,22565,14170.997430337622,14925
EULCS,H2K,Nuclear,Ashe,15404,17032.8237594879,10600
EULCS,Misfits,Hans Sama,Ashe,7076,14170.997430335558,9100
EULCS,Ninjas in Pyjamas,HeaQ,Ashe,18301,14170.997430335632,10650
EULCS,Misfits,Hans Sama,Ashe,13153,17032.823759487226,11095
EULCS,Ninjas in Pyjamas,HeaQ,Ashe,12678,14170.997430335608,17050
EULCS,Ninjas in Pyjamas,HeaQ,Ashe,26385,14170.997430335565,14575
EULCS,Mysterious Monkeys,Yuuki60,Ashe,10315,14170.99743033558,9275
EULCS,Mysterious Monkeys,Yuuki60,Ashe,13974,14170.99743033558,13175
EULCS,Misfits,Hans Sama,Ashe,14053,17032.823759488092,11875
EULCS,Misfits,Hans Sama,Ashe,6597,14170.997430335572,7950
EULCS,H2K,Nuclear,Ashe,21873,17032.823759488085,12075
EULCS,H2K,Nuclear,Ashe,7063,14170.997430335572,8725
EULCS,Vitality,Steeelback,Ashe,9653,14170.99743033558,12800
EULCS,H2K,Nuclear,Ashe,23591,17032.823759488085,15400
EULCS,H2K,Nuclear,Ashe,18476,17032.823759488085,18250
EULCS,H2K,Nuclear,Ashe,15857,17032.823759488085,14180
EULCS,G2 Esports,Zven,Ashe,12867,17032.823759488085,14325
EULCS,Vitality,Steeelback,Ashe,19292,17032.823759488092,13875
EULCS,Ninjas in Pyjamas,HeaQ,Ashe,19363,17032.823759488092,14950
EULCS,Ninjas in Pyjamas,HeaQ,Ashe,9456,14170.99743033558,8275
EULCS,Vitality,Steeelback,Ashe,17244,14170.997430335576,11850
EULCS,H2K,Nuclear,Ashe,18209,17032.823759488085,12825
EULCS,Vitality,Steeelback,Ashe,21120,17032.823759488085,14550
EULCS,Fnatic,Rekkles,Ashe,14862,17032.823759488085,13100
EULCS,Fnatic,Rekkles,Ashe,14847,17032.823759488085,11650
EULCS,Misfits,Hans Sama,Ashe,5132,14170.997430335576,7900
EULCS,Giants,HeaQ,Caitlyn,11218,15911.094444668097,12475
EULCS,Unicorns of Love,Samux,Caitlyn,4522,22266.648745025675,8325
EULCS,Unicorns of Love,Samux,Caitlyn,21831,22266.648745025675,12800
EULCS,Vitality,Steeelback,Caitlyn,16698,15911.094444668097,13100
EULCS,H2K,Nuclear,Caitlyn,23453,22266.648745025675,15725
EULCS,Giants,HeaQ,Caitlyn,28200,22266.648745025675,20050
EULCS,Giants,HeaQ,Caitlyn,6650,15911.0944446681,8725
EULCS,Unicorns of Love,Samux,Caitlyn,19617,15911.094444668093,10525
EULCS,Vitality,Steeelback,Caitlyn,11092,15911.094444668097,9775
EULCS,H2K,Nuclear,Caitlyn,21684,22266.648745025675,16100
EULCS,G2 Esports,Zven,Caitlyn,25277,15911.094444668104,13850
EULCS,Roccat,Hjarnan,Caitlyn,22121,15911.094444668093,13475
EULCS,Unicorns of Love,Samux,Caitlyn,12608,22266.648745025675,10250
EULCS,Unicorns of Love,Samux,Caitlyn,28401,22266.648745025675,10825
EULCS,Splyce,Kobbe,Caitlyn,18516,22266.648745025675,11400
EULCS,Unicorns of Love,Samux,Caitlyn,25481,22266.648745025675,16875
EULCS,Vitality,Steeelback,Caitlyn,10996,22266.648745025675,11500
EULCS,Vitality,Steeelback,Caitlyn,23100,22266.648745025675,14875
EULCS,G2 Esports,Zven,Caitlyn,11713,15911.094444668097,13100
EULCS,Splyce,Kobbe,Caitlyn,16365,15911.0944446681,11650
EULCS,Unicorns of Love,Samux,Caitlyn,23775,15911.094444668108,12600
EULCS,Unicorns of Love,Samux,Caitlyn,11400,15911.094444668097,9350
EULCS,Ninjas in Pyjamas,HeaQ,Caitlyn,11834,15911.094444668097,9950
EULCS,Vitality,Steeelback,Caitlyn,14561,15911.094444668097,12075
EULCS,Vitality,Steeelback,Caitlyn,10843,15911.094444668097,7600
EULCS,H2K,Nuclear,Caitlyn,10307,15911.094444668093,10025
EULCS,Vitality,Steeelback,Caitlyn,14442,15911.094444668097,11850
EULCS,Splyce,Kobbe,Caitlyn,14378,22266.648745025675,10525
EULCS,G2 Esports,Zven,Caitlyn,5914,15911.0944446681,9200
EULCS,Unicorns of Love,Samux,Caitlyn,13472,15911.0944446681,8075
EULCS,G2 Esports,Zven,Caitlyn,9117,15911.094444668093,11025
EULCS,Ninjas in Pyjamas,HeaQ,Caitlyn,17446,15911.094444668097,15275
EULCS,Splyce,Kobbe,Caitlyn,27049,15911.094444668104,16750
EULCS,Roccat,Hjarnan,Caitlyn,19951,15911.094444668093,13e3
EULCS,Vitality,Steeelback,Caitlyn,22991,22266.648745025675,14425
EULCS,Unicorns of Love,Samux,Caitlyn,27611,22266.648745025675,14425
EULCS,Unicorns of Love,Samux,Caitlyn,29030,22266.648745025675,17800
EULCS,G2 Esports,Zven,Caitlyn,22358,22266.648745025668,13300
EULCS,G2 Esports,Zven,Caitlyn,15866,22266.648745025675,12300
EULCS,Ninjas in Pyjamas,HeaQ,Caitlyn,5632,15911.0944446681,9800
EULCS,Mysterious Monkeys,Yuuki60,Caitlyn,23983,15911.0944446681,13075
EULCS,H2K,Nuclear,Caitlyn,25905,22266.648745025675,14525
EULCS,Misfits,Hans Sama,Caitlyn,12374,15911.094444668097,12875
EULCS,Ninjas in Pyjamas,HeaQ,Caitlyn,18504,15911.094444668097,14400
EULCS,Ninjas in Pyjamas,HeaQ,Caitlyn,9326,15911.094444668093,7525
EULCS,Splyce,Kobbe,Ezreal,19653,23043.78143393657,14258
EULCS,G2 Esports,Zven,Ezreal,24355,23043.78143393657,14300
EULCS,Misfits,Hans Sama,Ezreal,17887,18244.388673871184,12333
EULCS,Origen,Tabzz,Ezreal,8928,18244.388673871195,7458
EULCS,H2K,Nuclear,Ezreal,10396,18244.388673871195,9458
EULCS,G2 Esports,Zven,Ezreal,12978,23043.781433936587,11558
EULCS,Fnatic,Rekkles,Ezreal,45962,18244.38867387117,18258
EULCS,G2 Esports,Zven,Ezreal,22801,18244.388673871195,10733
EULCS,Splyce,Kobbe,Ezreal,12278,18244.388673871184,9508
EULCS,Misfits,Hans Sama,Ezreal,5199,18244.388673871184,7725
EULCS,Splyce,Kobbe,Jhin,12220,15575.13884325932,9575
EULCS,Ninjas in Pyjamas,HeaQ,Jhin,16389,15575.13884325932,13900
EULCS,Vitality,Steeelback,Jhin,8715,19018.931977577373,12325
EULCS,Ninjas in Pyjamas,HeaQ,Jhin,18147,19018.931977577366,13325
EULCS,Ninjas in Pyjamas,HeaQ,Jhin,12854,15575.138843259316,11230
EULCS,Ninjas in Pyjamas,HeaQ,Jhin,25616,15575.13884325933,11800
EULCS,Roccat,Hjarnan,Jhin,35068,15575.138843259338,19525
EULCS,Roccat,Hjarnan,Jhin,49808,19018.93197757736,19825
EULCS,Vitality,Steeelback,Jhin,10803,15575.138843259323,9425
EULCS,Splyce,Kobbe,Jhin,23501,19018.931977577373,12950
EULCS,Ninjas in Pyjamas,HeaQ,Jhin,16023,19018.931977577373,12950
EULCS,Unicorns of Love,Samux,Jhin,24182,19018.931977577373,11225
EULCS,Unicorns of Love,Samux,Jhin,23136,15575.138843259323,12800
EULCS,Fnatic,Rekkles,Jhin,44359,19018.93197757736,28575
EULCS,Splyce,Kobbe,Kalista,11503,13317.081967387196,13075
EULCS,G2 Esports,Zven,Kalista,13289,13317.081967387196,13950
EULCS,G2 Esports,Zven,Kalista,12435,15237.51971655858,17075
EULCS,Roccat,Hjarnan,Kalista,10568,15237.519716558572,8950
EULCS,Vitality,Steeelback,Kalista,9627,13317.0819673872,13750
EULCS,Vitality,Steeelback,Kalista,8074,13317.081967387196,9375
EULCS,Roccat,Hjarnan,Kalista,16403,15237.519716558576,14350
