league,team,player,champion,dmgtochamps,predicted,goldspent
EULCS,H2K,Odoamne,Camille,7175,10668.043740844676,7758
EULCS,Fnatic,sOAZ,Camille,21242,10668.043740852596,16933
EULCS,Vitality,Cabochard,Camille,11548,10668.043740851495,10133
EULCS,Unicorns of Love,Vizicsacsi,Camille,18770,16076.980489717831,10983
EULCS,Misfits,Alphari,Camille,13861,16076.980489713182,15408
EULCS,Roccat,Phaxi,Camille,11004,10668.043740846435,13408
EULCS,Fnatic,sOAZ,Camille,22805,16076.980489720418,16383
EULCS,H2K,Odoamne,Camille,8968,16076.98048971692,12408
EULCS,H2K,Odoamne,Camille,19822,16076.980489719917,16233
EULCS,Mysterious Monkeys,Kikis,Camille,18864,10668.043740851395,11608
EULCS,Mysterious Monkeys,Kikis,Camille,11838,10668.043740849918,14083
EULCS,Unicorns of Love,Vizicsacsi,Camille,16468,10668.04374084117,13333
EULCS,Splyce,Wunder,Camille,10238,16076.980489713744,11408
EULCS,Splyce,Wunder,Camille,4982,10668.04374085195,11408
EULCS,Splyce,Wunder,Camille,19116,16076.980489711867,13908
EULCS,Mysterious Monkeys,Kikis,Camille,7150,10668.04374085146,8808
EULCS,Splyce,Wunder,Camille,5038,10668.043740851423,8508
EULCS,Misfits,Alphari,Camille,11596,10668.04374085141,13083
EULCS,Misfits,Alphari,Camille,8919,10668.043740851143,9833
EULCS,Splyce,Wunder,Cho'gath,17762,15974.757653536592,13075
EULCS,Vitality,Cabochard,Cho'gath,19836,15974.75765353653,13700
EULCS,Unicorns of Love,Vizicsacsi,Cho'gath,34107,15974.757653536208,17625
EULCS,G2 Esports,Expect,Cho'gath,19176,15974.757653536308,10675
EULCS,Unicorns of Love,Vizicsacsi,Cho'gath,33830,15974.757653535995,12825
EULCS,Unicorns of Love,Vizicsacsi,Cho'gath,19487,11434.708716971381,11525
EULCS,Unicorns of Love,Vizicsacsi,Cho'gath,18427,15974.757653536264,11875
EULCS,Splyce,Wunder,Cho'gath,7784,15974.757653536282,9145
EULCS,Unicorns of Love,Vizicsacsi,Cho'gath,12639,15974.757653536222,13625
EULCS,Splyce,Wunder,Cho'gath,11318,11434.708716971509,11300
EULCS,Fnatic,sOAZ,Fiora,10498,15111.2250617144,12850
EULCS,H2K,Odoamne,Fiora,16407,17031.579532295043,9425
EULCS,Splyce,Wunder,Fiora,21265,17031.579532294803,11708
EULCS,G2 Esports,Expect,Fiora,19479,17031.579532294803,18130
EULCS,Splyce,Wunder,Fiora,7823,17031.57953229481,10208
EULCS,Roccat,Phaxi,Fiora,13157,17031.579532294803,14350
EULCS,Splyce,Wunder,Fiora,24307,17031.579532294803,11833
EULCS,Roccat,Phaxi,Fiora,8185,17031.57953229481,11675
EULCS,H2K,Odoamne,Fiora,20368,17031.579532294796,13583
EULCS,Unicorns of Love,Vizicsacsi,Fiora,31723,17031.579532294803,17483
EULCS,Fnatic,sOAZ,Galio,13019,11783.177206598939,15710
EULCS,Misfits,Alphari,Galio,5652,11777.87311792617,6725
EULCS,Roccat,Phaxi,Galio,11862,11783.177206598939,14335
EULCS,G2 Esports,Send0o,Galio,9999,11783.177206598943,11650
EULCS,G2 Esports,Send0o,Galio,10736,11783.177206598939,14800
EULCS,Unicorns of Love,Vizicsacsi,Galio,11173,11783.177206598939,1e4
EULCS,Mysterious Monkeys,Jisu,Galio,20875,11777.87311792617,11750
EULCS,H2K,Odoamne,Galio,10343,11783.177206598943,10825
EULCS,Unicorns of Love,Vizicsacsi,Galio,16869,11783.177206598939,14525
EULCS,Roccat,Phaxi,Galio,8234,11783.177206598939,11425
EULCS,Roccat,Phaxi,Galio,10337,11777.873117926174,9250
EULCS,Roccat,Phaxi,Galio,8196,11777.87311792617,7450
EULCS,G2 Esports,Expect,Galio,10611,11783.177206598939,13010
EULCS,Mysterious Monkeys,Jisu,Galio,7156,11777.87311792617,8050
EULCS,Fnatic,sOAZ,Galio,7402,11783.177206598939,10450
EULCS,Fnatic,sOAZ,Galio,13464,11783.177206598943,15050
EULCS,H2K,Odoamne,Galio,10098,11783.177206598943,17550
EULCS,Unicorns of Love,Vizicsacsi,Galio,15688,11783.177206598937,10925
EULCS,Roccat,Phaxi,Galio,19174,11783.177206598939,11875
EULCS,Roccat,Phaxi,Gnar,8233,15918.426641869615,13825
EULCS,Roccat,Phaxi,Gnar,10324,14020.139036571454,14900
EULCS,Roccat,Phaxi,Gnar,12967,14020.139036571447,15060
EULCS,Fnatic,sOAZ,Gnar,37434,15918.426641869619,15700
EULCS,Roccat,Phaxi,Gnar,11153,15918.426641869622,10325
EULCS,Roccat,Phaxi,Gnar,19091,15918.426641869622,15e3
EULCS,Roccat,Phaxi,Gnar,5134,14020.139036571434,6750
EULCS,Unicorns of Love,Vizicsacsi,Gnar,17370,15918.426641869615,13800
EULCS,Roccat,Phaxi,Gnar,12454,14020.139036571447,14555
EULCS,Roccat,Phaxi,Gnar,27295,15918.426641869604,15025
EULCS,Unicorns of Love,Vizicsacsi,Gnar,9457,15918.426641869626,8725
EULCS,H2K,Odoamne,Gnar,14692,14020.13903657145,14450
EULCS,Ninjas in Pyjamas,Profit,Gnar,19548,14020.139036571454,11100
EULCS,G2 Esports,Expect,Gnar,6054,15918.426641869604,11800
EULCS,Splyce,Wunder,Gnar,19282,15918.426641869622,15e3
EULCS,Misfits,Alphari,Gnar,10828,14020.13903657145,9445
EULCS,G2 Esports,Expect,Gnar,25019,15918.426641869608,12225
EULCS,Fnatic,sOAZ,Gnar,14330,15918.426641869619,13900
EULCS,Fnatic,sOAZ,Gnar,10233,15918.426641869626,10575
EULCS,Roccat,Phaxi,Gnar,10075,14020.139036571458,11325
EULCS,Ninjas in Pyjamas,Profit,Gnar,15124,15918.426641869622,12950
EULCS,Splyce,Wunder,Gnar,14696,15918.426641869622,13850
EULCS,Mysterious Monkeys,Kikis,Gnar,7849,14020.139036571454,9875
EULCS,G2 Esports,Expect,Gnar,15024,15918.426641869622,13900
EULCS,G2 Esports,Expect,Gnar,12012,15918.426641869619,9500
EULCS,H2K,Odoamne,Gnar,11164,15918.426641869622,11625
EULCS,Vitality,Cabochard,Gnar,10290,14020.139036571454,7275
EULCS,Fnatic,sOAZ,Gnar,14173,15918.426641869622,13525
EULCS,Fnatic,sOAZ,Gnar,23379,15918.426641869619,18875
EULCS,Misfits,Alphari,Gnar,12823,15918.426641869619,14825
EULCS,Ninjas in Pyjamas,Profit,Gnar,12811,14020.139036571447,7475
EULCS,Splyce,Wunder,Gnar,22964,14020.139036571443,12700
