league,team,player,champion,dmgtochamps,predicted,goldspent
LMS,Wayi Spider,Rins,Camille,9773,16076.980489715877,15908
LMS,Wayi Spider,Rins,Camille,4278,10668.043740859588,8333
LMS,Machi 17,3z,Camille,13886,16076.980489705884,12908
LMS,J Team,Morning,Camille,14625,16076.980489707203,12658
LMS,AHQ e-Sports Club,Ziv,Camille,17397,16076.98048970531,12393
LMS,Raise Gaming,Pk,Camille,13667,16076.980489713953,10558
LMS,Machi 17,3z,Camille,15263,16076.980489708933,12383
LMS,Raise Gaming,Pk,Camille,32400,16076.980489718584,28708
LMS,Raise Gaming,Pk,Camille,11354,10668.043740863845,10783
LMS,Wayi Spider,Nexus,Camille,19701,16076.980489713651,13558
LMS,Wayi Spider,Nexus,Camille,11315,10668.043740853445,10558
LMS,AHQ e-Sports Club,Ziv,Camille,9091,16076.980489712138,14408
LMS,AHQ e-Sports Club,Ziv,Camille,7428,10668.043740853773,8183
LMS,Machi 17,3z,Camille,11255,16076.980489713244,10933
LMS,Raise Gaming,Pk,Camille,10642,10668.043740851988,10633
LMS,J Team,Rest,Camille,12689,16076.980489713975,16438
LMS,AHQ e-Sports Club,Ziv,Camille,12533,16076.980489714166,10733
LMS,AHQ e-Sports Club,Ziv,Camille,19859,16076.98048971063,17158
LMS,Raise Gaming,Pk,Camille,9472,16076.980489713509,12783
LMS,Flash Wolves,MMD,Cho'gath,19763,15974.757653536231,12895
LMS,Wayi Spider,Nexus,Cho'gath,17140,15974.757653536257,14225
LMS,Machi 17,3z,Cho'gath,6322,11434.708716971367,11850
LMS,Raise Gaming,Pk,Cho'gath,16205,15974.757653536584,11200
LMS,Flash Wolves,MMD,Cho'gath,13558,15974.757653535984,10600
LMS,Flash Wolves,MMD,Cho'gath,15020,15974.757653535944,11650
LMS,J Team,Rest,Cho'gath,6858,15974.757653536617,7575
LMS,Machi 17,3z,Fiora,11143,17031.579532294858,11333
LMS,Machi 17,3z,Fiora,13257,17031.579532294872,8600
LMS,Machi 17,3z,Fiora,6557,17031.57953229481,9033
LMS,Machi 17,3z,Fiora,6590,15111.225061714274,13900
LMS,Raise Gaming,Pk,Fiora,29373,17031.579532294803,14050
LMS,Flash Wolves,MMD,Fiora,10407,17031.57953229481,11775
LMS,Machi 17,3z,Fiora,18900,15111.22506171427,14825
LMS,Flash Wolves,MMD,Fiora,24929,15111.225061714267,17800
LMS,Machi 17,3z,Galio,10541,11777.873117926174,10560
LMS,Hong Kong Attitude,MapleSnow,Galio,12086,11777.873117926174,10750
LMS,Hong Kong Attitude,MapleSnow,Galio,17704,11777.87311792617,10300
LMS,Machi 17,3z,Galio,10073,11777.873117926176,13600
LMS,Wayi Spider,Nexus,Galio,18368,11777.87311792617,23e3
LMS,Flash Wolves,MMD,Galio,9824,11783.177206598943,8500
LMS,Fire Ball,Ninuo,Galio,12851,11777.873117926174,8525
LMS,Fire Ball,Ninuo,Galio,10549,11777.873117926174,10935
LMS,Machi 17,3z,Gnar,18550,15918.426641869619,15400
LMS,J Team,Morning,Gnar,25842,14020.139036571434,12075
LMS,Fire Ball,Ninuo,Gnar,12681,14020.139036571447,9595
LMS,Wayi Spider,Nexus,Gnar,11831,14020.139036571447,8525
LMS,Hong Kong Attitude,Riris,Gnar,13248,15918.426641869622,11775
LMS,Hong Kong Attitude,Riris,Gnar,13924,15918.426641869619,10300
LMS,Wayi Spider,Nexus,Gnar,12077,14020.139036571447,12175
LMS,Hong Kong Attitude,Riris,Gnar,6626,15918.426641869608,11325
LMS,Machi 17,3z,Gnar,17951,14020.13903657145,14675
LMS,Hong Kong Attitude,Riris,Gnar,12571,14020.139036571447,13675
LMS,Hong Kong Attitude,Riris,Gnar,11676,14020.139036571447,10550
LMS,Wayi Spider,Nexus,Gnar,13557,15918.426641869622,10975
LMS,Machi 17,3z,Gnar,10426,14020.139036571454,10050
LMS,Hong Kong Attitude,Riris,Gnar,23908,14020.139036571434,14100
LMS,AHQ e-Sports Club,Ziv,Gnar,24897,14020.139036571434,13525
LMS,Fire Ball,Ninuo,Gnar,9522,14020.139036571454,1e4
LMS,Wayi Spider,Rins,Gragas,8595,11932.430860802957,10325
LMS,Wayi Spider,Rins,Gragas,10041,11932.430860802953,9400
LMS,eXtreme Gamers,Nexus,Gragas,14372,11932.430860802953,14700
LMS,eXtreme Gamers,Nexus,Gragas,3729,11932.430860802944,10175
LMS,eXtreme Gamers,Nexus,Gragas,8616,11932.430860802957,8550
LMS,J Team,Morning,Gragas,34336,11932.430860802913,19475
LMS,Fire Ball,Ninuo,Gragas,5998,11932.430860802944,7400
LMS,Hong Kong Esports,MapleSnow,Gragas,6717,11932.430860802957,6870
LMS,Hong Kong Attitude,MapleSnow,Gragas,9014,11932.430860802957,11625
LMS,Wayi Spider,Nexus,Gragas,14507,13207.041286580603,17800
LMS,Wayi Spider,Nexus,Gragas,10936,13207.041286580596,11875
LMS,Flash Wolves,Moonblackk,Gragas,12364,11932.430860802953,14450
LMS,Wayi Spider,Nexus,Gragas,7929,11932.430860802957,8350
LMS,Wayi Spider,Nexus,Gragas,12036,11932.430860802953,16725
LMS,Fire Ball,Ninuo,Gragas,16253,11932.430860802957,12475
LMS,Wayi Spider,Nexus,Gragas,6682,11932.430860802957,8025
LMS,Machi 17,3z,Jarvan IV,16788,13705.654229578216,23575
LMS,AHQ e-Sports Club,Ziv,Jarvan IV,14599,13705.65422957822,10900
LMS,AHQ e-Sports Club,Ziv,Jarvan IV,17335,13705.654229578216,13525
LMS,J Team,Morning,Jarvan IV,14140,13705.65422957822,16500
LMS,J Team,Morning,Jarvan IV,15769,13705.65422957822,17700
LMS,Hong Kong Attitude,MapleSnow,Jarvan IV,10128,10274.330957699263,9425
LMS,Hong Kong Attitude,MapleSnow,Jarvan IV,11611,10274.330957699263,11650
LMS,Flash Wolves,Moonblackk,Jarvan IV,12843,10274.330957699261,23075
LMS,Raise Gaming,Pk,Jarvan IV,16499,13705.654229578216,18150
LMS,Machi 17,3z,Jarvan IV,9952,10274.330957699263,9850
LMS,Raise Gaming,Pk,Jarvan IV,14349,13705.65422957822,16975
LMS,Raise Gaming,Pk,Jarvan IV,13445,13705.65422957822,11300
LMS,Wayi Spider,Nexus,Jarvan IV,10973,13705.654229578216,14100
LMS,Wayi Spider,Nexus,Jarvan IV,14141,10274.330957699263,16425
LMS,J Team,Morning,Jarvan IV,20664,13705.654229578227,15325
LMS,AHQ e-Sports Club,Ziv,Jarvan IV,7857,10274.330957699263,11250
LMS,Flash Wolves,MMD,Jarvan IV,12944,13705.654229578216,12150
LMS,Raise Gaming,Pk,Jarvan IV,14784,13705.65422957822,14825
LMS,J Team,Morning,Jarvan IV,17878,13705.654229578216,16075
LMS,J Team,Morning,Jarvan IV,17878,13705.654229578216,16075
LMS,J Team,Morning,Jarvan IV,12489,13705.654229578216,12450
LMS,Machi 17,3z,Jarvan IV,10346,10274.330957699263,9845
LMS,Machi 17,3z,Jarvan IV,7167,10274.330957699263,8730
LMS,Hong Kong Attitude,Riris,Jarvan IV,18793,13705.654229578224,18800
LMS,Flash Wolves,MMD,Jarvan IV,13382,10274.330957699263,12375
LMS,AHQ e-Sports Club,Ziv,Jarvan IV,18153,10274.330957699263,11950
LMS,Fire Ball,Ninuo,Jarvan IV,19301,13705.654229578224,19075
LMS,Machi 17,3z,Jarvan IV,10769,13705.654229578216,12230
LMS,Raise Gaming,Pk,Jarvan IV,21308,13705.654229578227,14430
LMS,Raise Gaming,Pk,Jarvan IV,9415,10274.330957699267,12300
LMS,Fire Ball,Ninuo,Jarvan IV,5546,10274.330957699267,7750
LMS,Hong Kong Attitude,Riris,Jarvan IV,14056,13705.65422957822,9920
LMS,AHQ e-Sports Club,Ziv,Jarvan IV,13468,13705.65422957822,10900
LMS,J Team,Morning,Jarvan IV,8405,13705.654229578224,7625
LMS,J Team,Morning,Jarvan IV,15180,13705.654229578216,9400
LMS,J Team,Morning,Jarvan IV,24535,10274.330957699267,19810
LMS,Raise Gaming,Pk,Jarvan IV,19392,13705.654229578224,11975
LMS,Machi 17,3z,Jarvan IV,6628,10274.330957699263,10295
LMS,Flash Wolves,MMD,Jarvan IV,8619,13705.654229578224,9450
LMS,Flash Wolves,MMD,Jarvan IV,8019,13705.654229578224,8475
LMS,Wayi Spider,Nexus,Jarvan IV,10237,13705.654229578224,12600
LMS,Wayi Spider,Nexus,Jarvan IV,15272,13705.65422957822,12325
LMS,Flash Wolves,MMD,Jarvan IV,11506,13705.654229578216,9200
LMS,Hong Kong Attitude,Riris,Jarvan IV,8811,10274.330957699261,8325
LMS,Raise Gaming,Pk,Jarvan IV,10984,13705.654229578216,11425
LMS,Fire Ball,Ninuo,Jarvan IV,9642,10274.330957699267,9875
LMS,Raise Gaming,Pk,Jarvan IV,9531,10274.330957699267,7795
LMS,Flash Wolves,MMD,Jarvan IV,11573,10274.330957699263,14950
LMS,Hong Kong Attitude,Riris,Jarvan IV,12922,10274.330957699261,9300
LMS,Raise Gaming,Pk,Jarvan IV,2166,10274.330957699263,6750
LMS,Fire Ball,Ninuo,Jarvan IV,9833,10274.330957699263,10450
LMS,J Team,Rest,Jarvan IV,12792,13705.654229578216,9300
LMS,AHQ e-Sports Club,Ziv,Jax,28514,17167.15409172498,17478
LMS,Raise Gaming,Pk,Jax,7397,12102.547194756184,7633
LMS,Raise Gaming,Pk,Jax,9021,12102.547194756185,9883
LMS,AHQ e-Sports Club,Ziv,Jax,20642,17167.154091724988,14213
LMS,Flash Wolves,MMD,Jax,12955,17167.154091724995,12308
LMS,J Team,Rest,Jax,19535,17167.154091724988,14678
LMS,Raise Gaming,Pk,Jax,8740,12102.547194756184,7458
LMS,AHQ e-Sports Club,Ziv,Jax,11408,17167.154091725002,10158
LMS,Raise Gaming,Pk,Jax,20641,17167.154091724988,15258
LMS,J Team,Rest,Jax,11725,12102.547194756185,16608
LMS,Raise Gaming,Pk,Jax,13119,17167.154091724988,13908
LMS,Machi 17,3z,Jayce,17705,19252.86856075944,14625
LMS,Flash Wolves,MMD,Jayce,7815,19442.650081126263,8500
LMS,Flash Wolves,MMD,Jayce,15244,19442.65008112627,11105
LMS,Hong Kong Attitude,Riris,Jayce,23540,19252.86856075944,16150
LMS,Machi 17,3z,Jayce,26404,19252.86856075944,21670
LMS,Hong Kong Attitude,Riris,Jayce,15006,19252.86856075944,8e3
LMS,Hong Kong Attitude,Riris,Jayce,13919,19442.65008112627,8350
LMS,Hong Kong Attitude,Riris,Jayce,33925,19252.868560759427,18350
LMS,Flash Wolves,MMD,Jayce,12941,19252.86856075944,10725
LMS,J Team,Morning,Kennen,27225,17686.832884141753,15350
LMS,Machi 17,3z,Kennen,14961,14242.935784125333,20125
LMS,Hong Kong Attitude,Riris,Kennen,22452,17686.832884141753,22310
LMS,Fire Ball,Ninuo,Kennen,15561,14242.935784125333,11560
LMS,Fire Ball,Ninuo,Kennen,5392,14242.935784125331,8575
LMS,Hong Kong Attitude,Riris,Kennen,6911,14242.935784125331,7175
LMS,Hong Kong Attitude,Riris,Kennen,12088,17686.832884141753,17550
LMS,Flash Wolves,MMD,Kennen,13714,17686.832884141753,13700
LMS,AHQ e-Sports Club,Ziv,Kennen,18384,17686.832884141753,16660
LMS,Flash Wolves,MMD,Kled,35302,14266.02196597016,17705
LMS,Flash Wolves,MMD,Kled,8133,14266.02196597018,9975
LMS,J Team,Morning,Kled,13409,14266.02196597018,14750
LMS,J Team,Morning,Kled,17130,14266.02196597018,9675
LMS,J Team,Morning,Kled,15773,14266.021965970183,12075
LMS,AHQ e-Sports Club,Ziv,Kled,15333,14266.021965970183,10975
LMS,Wayi Spider,Nexus,Kled,7991,11536.584568713244,9995
LMS,Wayi Spider,Nexus,Kled,18150,14266.02196597018,14850
LMS,Raise Gaming,Pk,Kled,11188,14266.021965970183,13175
LMS,AHQ e-Sports Club,Ziv,Kled,8571,14266.02196597018,11075
LMS,AHQ e-Sports Club,Ziv,Kled,17359,14266.02196597018,13475
LMS,Machi 17,3z,Kled,19304,14266.02196597018,22495
LMS,Flash Wolves,MMD,Kled,18194,14266.02196597018,14450
LMS,Raise Gaming,Pk,Kled,15407,11536.584568713253,17225
LMS,Raise Gaming,Pk,Kled,15407,11536.584568713253,17225
LMS,J Team,Morning,Kled,9714,14266.021965970187,9800
LMS,AHQ e-Sports Club,Ziv,Kled,8217,11536.584568713244,9125
LMS,Flash Wolves,MMD,Kled,11859,11536.584568713248,15250
LMS,Machi 17,3z,Kled,15637,14266.021965970183,16825
LMS,Machi 17,3z,Kled,24114,14266.02196597018,22460
LMS,AHQ e-Sports Club,Ziv,Kled,15757,11536.584568713253,10800
LMS,J Team,Morning,Kled,10769,11536.584568713248,11100
LMS,Machi 17,3z,Kled,6405,11536.584568713253,10095
LMS,J Team,Rest,Kled,9766,11536.584568713248,10695
LMS,Machi 17,3z,Kled,6785,14266.021965970172,9600
LMS,Machi 17,3z,Kled,16760,14266.021965970183,17125
LMS,AHQ e-Sports Club,Ziv,Kled,10200,11536.584568713248,10145
LMS,Fire Ball,Ninuo,Maokai,6956,13489.444739522867,8525
LMS,Fire Ball,Ninuo,Maokai,15852,13489.444739522858,12150
LMS,AHQ e-Sports Club,Ziv,Maokai,15963,14796.217528849253,14120
LMS,eXtreme Gamers,Nexus,Maokai,13825,13489.444739522862,14610
LMS,Flash Wolves,MMD,Maokai,15746,14796.217528849253,11800
LMS,Wayi Spider,Rins,Maokai,12508,13489.444739522862,13580
LMS,Flash Wolves,MMD,Maokai,19536,14796.217528849258,25660
LMS,AHQ e-Sports Club,Ziv,Maokai,11024,13489.444739522858,11595
LMS,Fire Ball,Ninuo,Maokai,13613,13489.444739522862,8450
LMS,Wayi Spider,Nexus,Maokai,15630,13489.444739522858,9025
LMS,AHQ e-Sports Club,Ziv,Maokai,11708,14796.217528849253,8825
LMS,Machi 17,3z,Maokai,9250,13489.444739522865,9275
LMS,Flash Wolves,MMD,Maokai,11735,13489.444739522858,9575
LMS,J Team,Rest,Maokai,17858,14796.217528849253,11580
LMS,Flash Wolves,MMD,Maokai,17373,14796.217528849254,11300
LMS,Raise Gaming,Pk,Maokai,8969,13489.44473952287,8425
LMS,Fire Ball,Ninuo,Maokai,7371,13489.44473952287,6075
LMS,Raise Gaming,Pk,Maokai,10742,13489.444739522858,12725
LMS,J Team,Morning,Nautilus,10099,12488.917003153572,10075
LMS,J Team,Morning,Nautilus,16277,12488.917003153576,11600
LMS,AHQ e-Sports Club,Ziv,Nautilus,14566,12488.917003153572,10225
LMS,Wayi Spider,Rins,Nautilus,12638,11042.081437114311,13575
LMS,Hong Kong Esports,MapleSnow,Nautilus,21785,12488.917003153563,14200
LMS,Hong Kong Esports,MapleSnow,Nautilus,22838,12488.917003153563,15150
LMS,Flash Wolves,MMD,Nautilus,10279,12488.917003153572,11625
LMS,eXtreme Gamers,Nexus,Nautilus,13494,11042.081437114311,10775
LMS,J Team,Morning,Nautilus,13726,12488.917003153569,14235
LMS,eXtreme Gamers,Nexus,Nautilus,10597,11042.081437114311,9150
LMS,Machi 17,BoBo,Nautilus,7767,12488.917003153572,9700
LMS,Fire Ball,Ninuo,Nautilus,16335,11042.081437114311,20975
LMS,J Team,Morning,Nautilus,20419,12488.917003153569,12485
LMS,AHQ e-Sports Club,Ziv,Nautilus,7457,12488.917003153572,8425
LMS,AHQ e-Sports Club,Ziv,Nautilus,12298,12488.917003153572,9600
LMS,Raise Gaming,Pk,Nautilus,9084,12488.917003153569,12920
LMS,Machi 17,3z,Renekton,9616,13713.05859890712,12950
LMS,AHQ e-Sports Club,Ziv,Renekton,7804,11481.843946121875,11050
LMS,Fire Ball,Ninuo,Renekton,15548,11481.843946121875,13575
LMS,Fire Ball,Ninuo,Renekton,16674,13713.058598907113,14360
LMS,Fire Ball,Ninuo,Renekton,7460,11481.843946121875,13475
LMS,AHQ e-Sports Club,Ziv,Renekton,17577,11481.843946121875,14820
LMS,Fire Ball,Ninuo,Renekton,10367,11481.843946121875,11125
LMS,Flash Wolves,MMD,Renekton,14643,13713.058598907117,10700
LMS,Flash Wolves,MMD,Renekton,8060,13713.058598907117,14325
LMS,AHQ e-Sports Club,Ziv,Renekton,13692,13713.058598907117,13e3
LMS,AHQ e-Sports Club,Ziv,Renekton,14947,11481.843946121871,14970
LMS,Fire Ball,Ninuo,Renekton,12798,11481.843946121875,14640
LMS,AHQ e-Sports Club,Ziv,Renekton,10523,13713.05859890712,10125
LMS,Raise Gaming,Pk,Renekton,25226,11481.84394612186,17625
LMS,Machi 17,3z,Renekton,8896,13713.058598907117,9175
LMS,Hong Kong Attitude,Riris,Renekton,13234,11481.843946121871,13700
LMS,Flash Wolves,MMD,Renekton,22288,13713.058598907113,15275
LMS,J Team,Morning,Renekton,15053,11481.843946121871,9575
LMS,Fire Ball,Ninuo,Renekton,5067,11481.84394612186,8775
LMS,AHQ e-Sports Club,Ziv,Renekton,10772,13713.058598907117,11575
LMS,AHQ e-Sports Club,Ziv,Renekton,8252,11481.843946121875,12100
LMS,Machi 17,3z,Renekton,8693,13713.058598907117,16700
LMS,Fire Ball,Ninuo,Renekton,8719,11481.843946121875,11300
LMS,Hong Kong Attitude,Riris,Renekton,21792,11481.84394612186,19530
LMS,Flash Wolves,MMD,Renekton,9858,13713.05859890712,14580
LMS,Flash Wolves,MMD,Renekton,8689,13713.058598907117,9950
LMS,Flash Wolves,MMD,Renekton,8854,13713.058598907117,13825
LMS,Machi 17,3z,Rumble,15066,17624.19973255412,13525
LMS,Machi 17,3z,Rumble,20568,20854.17070622044,10400
LMS,J Team,Morning,Rumble,17803,20854.170706220448,12400
LMS,Flash Wolves,MMD,Rumble,15464,20854.170706220448,11650
LMS,AHQ e-Sports Club,Ziv,Rumble,19e3,17624.19973255412,12485
LMS,Fire Ball,Ninuo,Rumble,22993,17624.199732554127,14885
