league,team,player,champion,dmgtochamps,predicted,goldspent
NALCS,Echo Fox,Keith,Ashe,11798,17503.959618805682,13525
NALCS,Counter Logic Gaming,aphromoo,Ashe,6661,6277.677464270622,7400
NALCS,Team SoloMid,WildTurtle,Ashe,6235,9899.861021887411,1e4
NALCS,Team SoloMid,WildTurtle,Ashe,6624,9032.101290374198,10075
NALCS,Team SoloMid,WildTurtle,Ashe,8317,10545.260364607928,10200
NALCS,Echo Fox,Keith,Ashe,25313,15938.011676408967,14400
NALCS,Echo Fox,Keith,Ashe,14571,13870.740600946552,13325
NALCS,Echo Fox,Keith,Ashe,29187,23113.273719587432,15050
NALCS,Immortals,Cody Sun,Ashe,14292,22134.63867017048,18300
NALCS,Team Liquid,Doublelift,Ashe,17004,19267.67250719146,16425
NALCS,Team Liquid,Doublelift,Ashe,14217,16034.824319984804,11525
NALCS,Counter Logic Gaming,Stixxay,Ashe,19241,12366.336879800252,13470
NALCS,Cloud9,Sneaky,Ashe,46878,34123.32273769068,18575
NALCS,Echo Fox,Keith,Ashe,10532,10681.829651394135,10275
NALCS,Echo Fox,Keith,Ashe,33755,24018.10811586666,15625
NALCS,Team SoloMid,Doublelift,Ashe,20827,18205.786687186057,13400
NALCS,Dignitas,LOD,Ashe,18500,34625.19783571351,20575
NALCS,Team SoloMid,Doublelift,Ashe,14073,18505.671313034894,14225
NALCS,EnVyUs,Apollo,Ashe,20957,23673.34624740559,16975
NALCS,Dignitas,LOD,Ashe,14061,16519.109838665925,12825
NALCS,Dignitas,LOD,Ashe,9414,11505.078224616973,10350
NALCS,Dignitas,LOD,Ashe,13810,14645.642075031865,12895
NALCS,FlyQuest,WildTurtle,Ashe,17347,13627.37277856536,12675
NALCS,EnVyUs,Apollo,Ashe,13788,15120.121065253745,11950
NALCS,Dignitas,LOD,Ashe,12255,15197.804173685769,12700
NALCS,Dignitas,LOD,Ashe,18572,27099.60632477677,16400
NALCS,Dignitas,LOD,Ashe,15362,19205.923230168293,14375
NALCS,Team SoloMid,Doublelift,Ashe,10820,10054.559046900235,10500
NALCS,Team SoloMid,Doublelift,Ashe,16124,21444.546593410727,15775
NALCS,FlyQuest,WildTurtle,Ashe,16995,13942.905651051142,12025
NALCS,FlyQuest,WildTurtle,Ashe,9212,8824.258849356082,9100
NALCS,EnVyUs,Apollo,Ashe,21753,24132.55853684273,17150
NALCS,Team Liquid,Piglet,Ashe,31355,21130.322784846165,15100
NALCS,Team Liquid,Piglet,Ashe,9503,12680.397622156781,10850
NALCS,Counter Logic Gaming,Stixxay,Ashe,40818,27518.397667066172,22350
NALCS,FlyQuest,WildTurtle,Ashe,24084,20510.66669520102,14375
NALCS,Phoenix1,Arrow,Ashe,16266,18057.16595971278,12025
NALCS,Dignitas,LOD,Ashe,8691,6558.690686133386,8800
NALCS,Team SoloMid,Doublelift,Ashe,10738,10223.25810572446,10425
NALCS,EnVyUs,Apollo,Ashe,21550,20105.573376521843,14400
NALCS,Counter Logic Gaming,Stixxay,Ashe,10738,13885.280884724425,12875
NALCS,Counter Logic Gaming,Stixxay,Ashe,8676,7541.12708170914,8025
NALCS,EnVyUs,Apollo,Ashe,15348,12827.794839074817,12575
NALCS,Counter Logic Gaming,Stixxay,Ashe,15603,15284.6509391361,12e3
NALCS,Dignitas,LOD,Ashe,21733,14944.564246793945,12325
NALCS,Team SoloMid,Doublelift,Ashe,14128,11920.575976890847,12630
NALCS,Team SoloMid,Doublelift,Ashe,13980,16887.91753452162,14825
NALCS,Counter Logic Gaming,Stixxay,Ashe,10895,13445.263277101605,11e3
NALCS,Immortals,Cody Sun,Ashe,12248,12116.234673861483,10875
NALCS,Echo Fox,Keith,Ashe,57267,28639.707601976887,18550
NALCS,Counter Logic Gaming,Stixxay,Ashe,20104,15050.733072470017,14100
NALCS,Team Liquid,Piglet,Ashe,11770,11074.77130353246,10750
NALCS,EnVyUs,Apollo,Ashe,18874,18470.18759347773,13050
NALCS,EnVyUs,Apollo,Ashe,14827,13581.949639935321,14625
NALCS,EnVyUs,Apollo,Ashe,13934,20247.639998169154,16375
NALCS,Counter Logic Gaming,Stixxay,Ashe,13280,13234.867335381425,9400
NALCS,Counter Logic Gaming,Stixxay,Ashe,43390,34203.988418175504,19925
NALCS,Flyquest,Altec,Caitlyn,27932,20597.072218477224,17e3
NALCS,Counter Logic Gaming,aphromoo,Caitlyn,10628,14715.191012337356,11175
NALCS,Flyquest,Altec,Caitlyn,20832,25356.40596056273,16750
NALCS,Flyquest,Altec,Caitlyn,23617,20200.804786646368,14675
NALCS,Counter Logic Gaming,Stixxay,Caitlyn,14393,19492.536886151727,11925
NALCS,EnVyUs,Apollo,Caitlyn,65456,61170.59033588505,25050
NALCS,Counter Logic Gaming,Stixxay,Caitlyn,19104,18165.098561708906,13225
NALCS,Counter Logic Gaming,Stixxay,Caitlyn,29324,40382.09160181211,19200
NALCS,Immortals,Cody Sun,Caitlyn,18200,23716.936115636654,14375
NALCS,Phoenix1,Arrow,Caitlyn,31215,25989.351881147253,16530
NALCS,Immortals,Cody Sun,Caitlyn,15827,15581.326004949635,12500
NALCS,Counter Logic Gaming,Stixxay,Caitlyn,11671,11312.715360039012,9175
NALCS,Counter Logic Gaming,Stixxay,Caitlyn,27438,26268.12846121753,14300
NALCS,Team SoloMid,Doublelift,Caitlyn,33573,26958.69954596133,17325
NALCS,Team SoloMid,Doublelift,Caitlyn,10922,17838.80256393555,11775
NALCS,EnVyUs,Apollo,Caitlyn,16423,18288.03275987411,14475
NALCS,Team SoloMid,Doublelift,Caitlyn,9574,15797.692229550457,12130
NALCS,Team SoloMid,Doublelift,Caitlyn,14561,20849.480032175517,12800
NALCS,Echo Fox,Keith,Caitlyn,26025,24630.08748887782,17525
NALCS,Immortals,Cody Sun,Caitlyn,31335,32637.611704458828,20225
NALCS,EnVyUs,Apollo,Caitlyn,25081,18695.620937102554,15135
NALCS,EnVyUs,Apollo,Caitlyn,25717,18307.446988237498,14525
NALCS,EnVyUs,Apollo,Caitlyn,47928,27354.250412048066,17700
NALCS,Team Liquid,Piglet,Caitlyn,17167,18881.054815025454,12550
NALCS,Team Liquid,Piglet,Caitlyn,41181,31889.297605642227,18975
NALCS,Team Liquid,Piglet,Caitlyn,20896,25236.412638777867,17250
NALCS,Team SoloMid,Doublelift,Caitlyn,16384,21043.2481662273,14925
