league,team,player,champion,dmgtochamps,predicted,goldspent
NALCS,Echo Fox,Keith,Ashe,11798,404.0567693399377,13525
NALCS,Counter Logic Gaming,aphromoo,Ashe,6661,404.0567693399993,7400
NALCS,Team SoloMid,WildTurtle,Ashe,6235,404.05676934003066,1e4
NALCS,Team SoloMid,WildTurtle,Ashe,6624,494.39229733391426,10075
NALCS,Team SoloMid,WildTurtle,Ashe,8317,404.05676934015656,10200
NALCS,Echo Fox,Keith,Ashe,25313,494.3922973339736,14400
NALCS,Echo Fox,Keith,Ashe,14571,404.0567693400152,13325
NALCS,Echo Fox,Keith,Ashe,29187,494.3922973339465,15050
NALCS,Immortals,Cody Sun,Ashe,14292,404.0567693404062,18300
NALCS,Team Liquid,Doublelift,Ashe,17004,494.39229733403573,16425
NALCS,Team Liquid,Doublelift,Ashe,14217,404.0567693404888,11525
NALCS,Counter Logic Gaming,Stixxay,Ashe,19241,404.0567693400292,13470
NALCS,Cloud9,Sneaky,Ashe,46878,404.0567693400072,18575
NALCS,Echo Fox,Keith,Ashe,10532,494.39229733398486,10275
NALCS,Echo Fox,Keith,Ashe,33755,494.3922973339749,15625
NALCS,Team SoloMid,Doublelift,Ashe,20827,494.3922973339738,13400
NALCS,Dignitas,LOD,Ashe,18500,494.392297333981,20575
NALCS,Team SoloMid,Doublelift,Ashe,14073,404.0567693399974,14225
NALCS,EnVyUs,Apollo,Ashe,20957,494.3922973339809,16975
NALCS,Dignitas,LOD,Ashe,14061,494.39229733398264,12825
NALCS,Dignitas,LOD,Ashe,9414,494.3922973339816,10350
NALCS,Dignitas,LOD,Ashe,13810,494.39229733395285,12895
NALCS,FlyQuest,WildTurtle,Ashe,17347,494.39229733397735,12675
NALCS,EnVyUs,Apollo,Ashe,13788,494.3922973339852,11950
NALCS,Dignitas,LOD,Ashe,12255,494.3922973339811,12700
NALCS,Dignitas,LOD,Ashe,18572,404.05676934000877,16400
NALCS,Dignitas,LOD,Ashe,15362,404.0567693400087,14375
NALCS,Team SoloMid,Doublelift,Ashe,10820,494.3922973339811,10500
NALCS,Team SoloMid,Doublelift,Ashe,16124,494.3922973339813,15775
NALCS,FlyQuest,WildTurtle,Ashe,16995,494.3922973339812,12025
NALCS,FlyQuest,WildTurtle,Ashe,9212,494.3922973339811,9100
NALCS,EnVyUs,Apollo,Ashe,21753,404.05676934000877,17150
NALCS,Team Liquid,Piglet,Ashe,31355,404.05676934000854,15100
NALCS,Team Liquid,Piglet,Ashe,9503,404.05676934000877,10850
NALCS,Counter Logic Gaming,Stixxay,Ashe,40818,404.05676934000854,22350
NALCS,FlyQuest,WildTurtle,Ashe,24084,404.0567693400086,14375
NALCS,Phoenix1,Arrow,Ashe,16266,404.05676934000877,12025
