league,team,player,champion,dmgtochamps,predicted,goldspent
LCK,KT Rolster,Smeb,Camille,31107,475.0985600051396,18983
LCK,Samsung Galaxy,CuVee,Camille,16465,475.0985600058653,12583
LCK,SK Telecom T1,Huni,Camille,16309,318.9542853638742,16508
LCK,SK Telecom T1,Untara,Camille,10321,475.09856000527,12883
LCK,MVP,ADD,Camille,12938,318.9542853644788,9333
LCK,BBQ Olivers,Crazy,Camille,12502,318.95428536388033,16108
LCK,Samsung Galaxy,CuVee,Camille,20398,475.09856000550815,12558
LCK,BBQ Olivers,Crazy,Camille,11026,475.0985600054865,11608
LCK,BBQ Olivers,Crazy,Camille,5230,318.9542853642525,9508
LCK,Samsung Galaxy,CuVee,Camille,25641,475.0985600055385,16283
LCK,Samsung Galaxy,CuVee,Camille,14284,475.0985600057488,10783
LCK,BBQ Olivers,Crazy,Camille,12560,475.09856000547364,14408
LCK,Ever8 Winners,Kiin,Camille,10183,318.95428536369064,9608
LCK,KT Rolster,Smeb,Camille,22618,318.954285363808,18558
LCK,Ever8 Winners,Kiin,Camille,9227,318.95428536394195,9733
LCK,Jin Air Green Wings,SoHwan,Camille,12530,475.0985600052701,14458
LCK,MVP,ADD,Camille,7695,318.9542853640382,11308
LCK,Ever8 Winners,Kiin,Camille,25298,475.0985600056458,17833
LCK,Longzhu Gaming,Khan,Camille,14390,475.09856000544795,12333
LCK,Samsung Galaxy,CuVee,Camille,12561,318.95428536385896,14008
LCK,Samsung Galaxy,CuVee,Camille,18674,475.09856000549036,13133
LCK,Samsung Galaxy,CuVee,Camille,15012,475.09856000547694,13708
LCK,Ever8 Winners,Kiin,Camille,7396,318.95428536387044,12558
LCK,KT Rolster,Smeb,Camille,12967,318.95428536386714,12558
LCK,Ever8 Winners,Kiin,Camille,23847,475.0985600054747,18533
LCK,BBQ Olivers,Crazy,Cho'gath,21112,441.1574084449775,11675
LCK,BBQ Olivers,Crazy,Cho'gath,17557,300.4681665223537,12825
LCK,BBQ Olivers,Crazy,Cho'gath,10491,300.46816652234753,13305
LCK,ROX Tigers,Lindarang,Cho'gath,9543,300.4681665223465,12900
LCK,ROX Tigers,Lindarang,Cho'gath,9721,300.46816652235,11745
LCK,MVP,ADD,Cho'gath,31375,441.15740844499294,14900
LCK,MVP,ADD,Cho'gath,18435,441.15740844498407,13200
LCK,MVP,ADD,Cho'gath,12032,441.1574084449869,10825
