league,team,player,champion,dmgtochamps,predicted,goldspent
LMS,Wayi Spider,Rins,Camille,9773,475.0985600056013,15908
LMS,Wayi Spider,Rins,Camille,4278,318.9542853638969,8333
LMS,Machi 17,3z,Camille,13886,475.09856000541726,12908
LMS,J Team,Morning,Camille,14625,475.09856000533773,12658
LMS,AHQ e-Sports Club,Ziv,Camille,17397,475.09856000547245,12393
LMS,Raise Gaming,Pk,Camille,13667,475.09856000546745,10558
LMS,Machi 17,3z,Camille,15263,475.0985600054291,12383
LMS,Raise Gaming,Pk,Camille,32400,475.09856000538974,28708
LMS,Raise Gaming,Pk,Camille,11354,318.9542853640926,10783
LMS,Wayi Spider,Nexus,Camille,19701,475.09856000545597,13558
LMS,Wayi Spider,Nexus,Camille,11315,318.9542853638551,10558
LMS,AHQ e-Sports Club,Ziv,Camille,9091,475.09856000549587,14408
LMS,AHQ e-Sports Club,Ziv,Camille,7428,318.95428536392194,8183
LMS,Machi 17,3z,Camille,11255,475.09856000544875,10933
LMS,Raise Gaming,Pk,Camille,10642,318.9542853638705,10633
LMS,J Team,Rest,Camille,12689,475.0985600054705,16438
LMS,AHQ e-Sports Club,Ziv,Camille,12533,475.0985600054674,10733
LMS,AHQ e-Sports Club,Ziv,Camille,19859,475.09856000547353,17158
LMS,Raise Gaming,Pk,Camille,9472,475.0985600055005,12783
LMS,Flash Wolves,MMD,Cho'gath,19763,441.15740844499135,12895
LMS,Wayi Spider,Nexus,Cho'gath,17140,441.1574084449876,14225
LMS,Machi 17,3z,Cho'gath,6322,300.4681665223496,11850
LMS,Raise Gaming,Pk,Cho'gath,16205,441.1574084449823,11200
LMS,Flash Wolves,MMD,Cho'gath,13558,441.15740844501,10600
LMS,Flash Wolves,MMD,Cho'gath,15020,441.15740844498987,11650
LMS,J Team,Rest,Cho'gath,6858,441.15740844498737,7575
LMS,Machi 17,3z,Fiora,11143,511.4069399208865,11333
LMS,Machi 17,3z,Fiora,13257,511.4069399208905,8600
LMS,Machi 17,3z,Fiora,6557,511.40693992088893,9033
LMS,Machi 17,3z,Fiora,6590,425.929460880317,13900
LMS,Raise Gaming,Pk,Fiora,29373,511.40693992088893,14050
LMS,Flash Wolves,MMD,Fiora,10407,511.4069399208896,11775
LMS,Machi 17,3z,Fiora,18900,425.9294608803166,14825
LMS,Flash Wolves,MMD,Fiora,24929,425.9294608803165,17800
LMS,Machi 17,3z,Galio,10541,356.2526945966235,10560
LMS,Hong Kong Attitude,MapleSnow,Galio,12086,356.25269459662354,10750
LMS,Hong Kong Attitude,MapleSnow,Galio,17704,356.25269459662366,10300
LMS,Machi 17,3z,Galio,10073,356.25269459662354,13600
LMS,Wayi Spider,Nexus,Galio,18368,356.2526945966235,23e3
LMS,Flash Wolves,MMD,Galio,9824,354.89678237671785,8500
LMS,Fire Ball,Ninuo,Galio,12851,356.25269459662354,8525
LMS,Fire Ball,Ninuo,Galio,10549,356.2526945966235,10935
LMS,Machi 17,3z,Gnar,18550,464.25689742884674,15400
LMS,J Team,Morning,Gnar,25842,403.684781187259,12075
LMS,Fire Ball,Ninuo,Gnar,12681,403.6847811872593,9595
LMS,Wayi Spider,Nexus,Gnar,11831,403.6847811872593,8525
LMS,Hong Kong Attitude,Riris,Gnar,13248,464.25689742884674,11775
LMS,Hong Kong Attitude,Riris,Gnar,13924,464.2568974288466,10300
LMS,Wayi Spider,Nexus,Gnar,12077,403.6847811872593,12175
LMS,Hong Kong Attitude,Riris,Gnar,6626,464.25689742884674,11325
LMS,Machi 17,3z,Gnar,17951,403.6847811872593,14675
