league,team,player,champion,dmgtochamps,predicted,goldspent
EULCS,H2K,Odoamne,Camille,7175,318.95428536364886,7758
EULCS,Fnatic,sOAZ,Camille,21242,318.95428536404893,16933
EULCS,Vitality,Cabochard,Camille,11548,318.9542853636306,10133
EULCS,Unicorns of Love,Vizicsacsi,Camille,18770,475.0985600055833,10983
EULCS,Misfits,Alphari,Camille,13861,475.09856000554504,15408
EULCS,Roccat,Phaxi,Camille,11004,318.95428536380336,13408
EULCS,Fnatic,sOAZ,Camille,22805,475.09856000559,16383
EULCS,H2K,Odoamne,Camille,8968,475.0985600056058,12408
EULCS,H2K,Odoamne,Camille,19822,475.09856000550286,16233
EULCS,Mysterious Monkeys,Kikis,Camille,18864,318.9542853639497,11608
EULCS,Mysterious Monkeys,Kikis,Camille,11838,318.9542853638315,14083
EULCS,Unicorns of Love,Vizicsacsi,Camille,16468,318.9542853636434,13333
EULCS,Splyce,Wunder,Camille,10238,475.0985600054164,11408
EULCS,Splyce,Wunder,Camille,4982,318.95428536386305,11408
EULCS,Splyce,Wunder,Camille,19116,475.09856000538207,13908
EULCS,Mysterious Monkeys,Kikis,Camille,7150,318.95428536387755,8808
EULCS,Splyce,Wunder,Camille,5038,318.95428536385793,8508
EULCS,Misfits,Alphari,Camille,11596,318.9542853638613,13083
EULCS,Misfits,Alphari,Camille,8919,318.9542853638568,9833
EULCS,Splyce,Wunder,Cho'gath,17762,441.15740844499146,13075
EULCS,Vitality,Cabochard,Cho'gath,19836,441.15740844498157,13700
EULCS,Unicorns of Love,Vizicsacsi,Cho'gath,34107,441.1574084450069,17625
EULCS,G2 Esports,Expect,Cho'gath,19176,441.15740844498896,10675
EULCS,Unicorns of Love,Vizicsacsi,Cho'gath,33830,441.1574084449991,12825
EULCS,Unicorns of Love,Vizicsacsi,Cho'gath,19487,300.4681665223397,11525
EULCS,Unicorns of Love,Vizicsacsi,Cho'gath,18427,441.1574084449837,11875
EULCS,Splyce,Wunder,Cho'gath,7784,441.1574084449893,9145
EULCS,Unicorns of Love,Vizicsacsi,Cho'gath,12639,441.15740844498737,13625
EULCS,Splyce,Wunder,Cho'gath,11318,300.4681665223555,11300
EULCS,Fnatic,sOAZ,Fiora,10498,425.9294608803166,12850
EULCS,H2K,Odoamne,Fiora,16407,511.40693992089075,9425
EULCS,Splyce,Wunder,Fiora,21265,511.40693992088904,11708
EULCS,G2 Esports,Expect,Fiora,19479,511.4069399208893,18130
EULCS,Splyce,Wunder,Fiora,7823,511.40693992088956,10208
EULCS,Roccat,Phaxi,Fiora,13157,511.4069399208894,14350
EULCS,Splyce,Wunder,Fiora,24307,511.40693992088956,11833
EULCS,Roccat,Phaxi,Fiora,8185,511.4069399208893,11675
EULCS,H2K,Odoamne,Fiora,20368,511.40693992088933,13583
EULCS,Unicorns of Love,Vizicsacsi,Fiora,31723,511.40693992088956,17483
EULCS,Fnatic,sOAZ,Galio,13019,354.89678237671785,15710
EULCS,Misfits,Alphari,Galio,5652,356.25269459662354,6725
EULCS,Roccat,Phaxi,Galio,11862,354.89678237671785,14335
EULCS,G2 Esports,Send0o,Galio,9999,354.89678237671785,11650
EULCS,G2 Esports,Send0o,Galio,10736,354.89678237671785,14800
EULCS,Unicorns of Love,Vizicsacsi,Galio,11173,354.89678237671785,1e4
EULCS,Mysterious Monkeys,Jisu,Galio,20875,356.25269459662366,11750
EULCS,H2K,Odoamne,Galio,10343,354.89678237671785,10825
EULCS,Unicorns of Love,Vizicsacsi,Galio,16869,354.89678237671785,14525
EULCS,Roccat,Phaxi,Galio,8234,354.89678237671785,11425
EULCS,Roccat,Phaxi,Galio,10337,356.25269459662354,9250
EULCS,Roccat,Phaxi,Galio,8196,356.25269459662354,7450
EULCS,G2 Esports,Expect,Galio,10611,354.89678237671785,13010
EULCS,Mysterious Monkeys,Jisu,Galio,7156,356.25269459662354,8050
EULCS,Fnatic,sOAZ,Galio,7402,354.89678237671785,10450
EULCS,Fnatic,sOAZ,Galio,13464,354.89678237671785,15050
EULCS,H2K,Odoamne,Galio,10098,354.8967823767181,17550
EULCS,Unicorns of Love,Vizicsacsi,Galio,15688,354.8967823767181,10925
EULCS,Roccat,Phaxi,Galio,19174,354.8967823767181,11875
EULCS,Roccat,Phaxi,Gnar,8233,464.2568974288467,13825
EULCS,Roccat,Phaxi,Gnar,10324,403.6847811872592,14900
EULCS,Roccat,Phaxi,Gnar,12967,403.68478118725926,15060
EULCS,Fnatic,sOAZ,Gnar,37434,464.256897428847,15700
EULCS,Roccat,Phaxi,Gnar,11153,464.25689742884674,10325
EULCS,Roccat,Phaxi,Gnar,19091,464.2568974288466,15e3
EULCS,Roccat,Phaxi,Gnar,5134,403.6847811872593,6750
EULCS,Unicorns of Love,Vizicsacsi,Gnar,17370,464.25689742884674,13800
EULCS,Roccat,Phaxi,Gnar,12454,403.6847811872594,14555
EULCS,Roccat,Phaxi,Gnar,27295,464.25689742884674,15025
EULCS,Unicorns of Love,Vizicsacsi,Gnar,9457,464.25689742884674,8725
EULCS,H2K,Odoamne,Gnar,14692,403.6847811872593,14450
EULCS,Ninjas in Pyjamas,Profit,Gnar,19548,403.6847811872593,11100
EULCS,G2 Esports,Expect,Gnar,6054,464.2568974288471,11800
EULCS,Splyce,Wunder,Gnar,19282,464.2568974288467,15e3
EULCS,Misfits,Alphari,Gnar,10828,403.6847811872593,9445
EULCS,G2 Esports,Expect,Gnar,25019,464.2568974288468,12225
EULCS,Fnatic,sOAZ,Gnar,14330,464.25689742884674,13900
EULCS,Fnatic,sOAZ,Gnar,10233,464.25689742884674,10575
EULCS,Roccat,Phaxi,Gnar,10075,403.68478118725926,11325
EULCS,Ninjas in Pyjamas,Profit,Gnar,15124,464.2568974288467,12950
EULCS,Splyce,Wunder,Gnar,14696,464.25689742884674,13850
EULCS,Mysterious Monkeys,Kikis,Gnar,7849,403.6847811872593,9875
EULCS,G2 Esports,Expect,Gnar,15024,464.2568974288468,13900
EULCS,G2 Esports,Expect,Gnar,12012,464.25689742884674,9500
EULCS,H2K,Odoamne,Gnar,11164,464.25689742884674,11625
EULCS,Vitality,Cabochard,Gnar,10290,403.6847811872593,7275
EULCS,Fnatic,sOAZ,Gnar,14173,464.25689742884674,13525
EULCS,Fnatic,sOAZ,Gnar,23379,464.2568974288466,18875
EULCS,Misfits,Alphari,Gnar,12823,464.25689742884674,14825
EULCS,Ninjas in Pyjamas,Profit,Gnar,12811,403.6847811872592,7475
EULCS,Splyce,Wunder,Gnar,22964,403.6847811872593,12700
EULCS,Splyce,Wunder,Gragas,19357,276.99101234808427,13525
EULCS,Giants,Flaxxish,Gragas,10329,262.3447895981967,11050
EULCS,Roccat,Phaxi,Gragas,12981,276.9910123480843,15330
EULCS,Origen,Satorius,Gragas,3625,262.34478959819677,8500
EULCS,Splyce,Wunder,Gragas,23638,276.9910123480841,11900
EULCS,Origen,Satorius,Gragas,8074,262.34478959819677,11425
EULCS,Misfits,Alphari,Gragas,14914,276.9910123480843,13700
EULCS,Misfits,Alphari,Gragas,14235,276.99101234808427,13750
EULCS,Vitality,Cabochard,Gragas,13850,262.34478959819705,8375
EULCS,H2K,Odoamne,Gragas,12960,276.99101234808427,14770
EULCS,Vitality,Cabochard,Gragas,9724,262.3447895981967,8460
EULCS,H2K,Odoamne,Gragas,11322,276.99101234808427,11050
EULCS,Vitality,Cabochard,Gragas,10858,262.3447895981967,8800
EULCS,H2K,Odoamne,Gragas,11482,262.3447895981968,8100
EULCS,Fnatic,sOAZ,Gragas,9592,262.3447895981967,9925
EULCS,Vitality,Cabochard,Gragas,11950,262.3447895981968,7695
EULCS,Fnatic,sOAZ,Gragas,8467,276.99101234808427,10425
EULCS,Unicorns of Love,Vizicsacsi,Gragas,9066,262.3447895981967,9045
EULCS,Unicorns of Love,Vizicsacsi,Gragas,8309,276.99101234808427,10750
EULCS,H2K,Odoamne,Gragas,8546,276.9910123480844,12800
EULCS,Mysterious Monkeys,Kikis,Gragas,11396,276.99101234808427,11070
EULCS,Fnatic,sOAZ,Gragas,10792,276.99101234808427,12625
EULCS,Unicorns of Love,Vizicsacsi,Gragas,12196,276.99101234808427,12900
EULCS,Splyce,Wunder,Jarvan IV,15691,276.0549748396438,16250
EULCS,Fnatic,sOAZ,Jarvan IV,15399,376.35765474144546,13700
EULCS,Ninjas in Pyjamas,Profit,Jarvan IV,16951,276.0549748396438,17275
EULCS,Ninjas in Pyjamas,Profit,Jarvan IV,5926,276.0549748396438,9845
EULCS,G2 Esports,Expect,Jarvan IV,13914,276.05497483964393,10750
EULCS,Mysterious Monkeys,Jisu,Jarvan IV,23153,276.0549748396441,13250
EULCS,Misfits,Alphari,Jarvan IV,11775,376.3576547414455,11200
EULCS,Ninjas in Pyjamas,Profit,Jarvan IV,17180,276.0549748396438,15625
EULCS,Mysterious Monkeys,Jisu,Jarvan IV,16475,276.05497483964393,9525
EULCS,Roccat,Phaxi,Jarvan IV,20301,376.35765474144546,15725
EULCS,G2 Esports,Expect,Jarvan IV,12667,276.0549748396438,11200
EULCS,Splyce,Wunder,Jarvan IV,14225,276.05497483964405,11225
EULCS,Misfits,Alphari,Jarvan IV,14105,376.3576547414455,16075
EULCS,Fnatic,sOAZ,Jarvan IV,13575,376.3576547414455,13350
EULCS,Mysterious Monkeys,Kikis,Jarvan IV,17840,276.0549748396438,15075
EULCS,Ninjas in Pyjamas,Profit,Jarvan IV,5096,276.0549748396439,9150
EULCS,H2K,Odoamne,Jarvan IV,13878,376.3576547414457,9845
EULCS,G2 Esports,Expect,Jarvan IV,18590,376.35765474144546,16830
EULCS,G2 Esports,Expect,Jarvan IV,12995,376.3576547414457,14458
EULCS,Misfits,Alphari,Jarvan IV,19495,276.05497483964393,16175
EULCS,Fnatic,sOAZ,Jarvan IV,8857,376.35765474144546,11975
EULCS,Fnatic,sOAZ,Jarvan IV,17628,376.35765474144546,14299
EULCS,Roccat,Phaxi,Jarvan IV,6665,276.05497483964376,7225
EULCS,Roccat,Phaxi,Jarvan IV,11254,376.3576547414455,11945
EULCS,G2 Esports,Expect,Jarvan IV,11994,376.35765474144546,12100
EULCS,G2 Esports,Expect,Jarvan IV,9020,276.05497483964376,10850
EULCS,Misfits,Alphari,Jarvan IV,14884,376.35765474144546,10820
