league,team,player,champion,dmgtochamps,predicted,goldspent
LMS,J Team,Morning,Jarvan IV,20664,15922.574135701612,15325
LMS,AHQ e-Sports Club,Ziv,Jarvan IV,7857,11391.479384182489,11250
LMS,Flash Wolves,MMD,Jarvan IV,12944,12448.823160611122,12150
LMS,Raise Gaming,Pk,Jarvan IV,14784,15400.102057393078,14825
LMS,J Team,Morning,Jarvan IV,17878,16690.476652998266,16075
LMS,J Team,Morning,Jarvan IV,17878,16690.476652998266,16075
LMS,J Team,Morning,Jarvan IV,12489,12793.720910021426,12450
LMS,Machi 17,3z,Jarvan IV,10346,9669.827060787255,9845
LMS,Machi 17,3z,Jarvan IV,7167,8239.335827977005,8730
LMS,Hong Kong Attitude,Riris,Jarvan IV,18793,19333.92108116254,18800
LMS,Flash Wolves,MMD,Jarvan IV,13382,12707.842820688025,12375
LMS,AHQ e-Sports Club,Ziv,Jarvan IV,18153,12216.821756373602,11950
LMS,Fire Ball,Ninuo,Jarvan IV,19301,19588.90558988729,19075
LMS,Machi 17,3z,Jarvan IV,10769,12541.1581544779,12230
LMS,Raise Gaming,Pk,Jarvan IV,21308,14981.171244037201,14430
LMS,Raise Gaming,Pk,Jarvan IV,9415,12621.734515926408,12300
LMS,Fire Ball,Ninuo,Jarvan IV,5546,6935.083247969386,7750
LMS,Hong Kong Attitude,Riris,Jarvan IV,14056,9763.98794813822,9920
LMS,AHQ e-Sports Club,Ziv,Jarvan IV,13468,10970.853433834925,10900
LMS,J Team,Morning,Jarvan IV,8405,6765.690442564947,7625
LMS,J Team,Morning,Jarvan IV,15180,9105.80761369956,9400
LMS,J Team,Morning,Jarvan IV,24535,20260.61174509916,19810
LMS,Raise Gaming,Pk,Jarvan IV,19392,12245.913309320518,11975
LMS,Machi 17,3z,Jarvan IV,6628,10230.930887384218,10295
LMS,Flash Wolves,MMD,Jarvan IV,8619,9169.636789265927,9450
LMS,Flash Wolves,MMD,Jarvan IV,8019,7904.124667203461,8475
