league,team,player,champion,dmgtochamps,predicted,goldspent
LCK,KT Rolster,Smeb,Camille,31107,20000.36150916553,18983
LCK,Samsung Galaxy,CuVee,Camille,16465,13350.553655276832,12583
LCK,SK Telecom T1,Huni,Camille,16309,17590.960132793778,16508
LCK,SK Telecom T1,Untara,Camille,10321,13695.418830251745,12883
LCK,MVP,ADD,Camille,12938,9358.76507175197,9333
LCK,BBQ Olivers,Crazy,Camille,12502,17183.85898894741,16108
LCK,Samsung Galaxy,CuVee,Camille,20398,13321.64597686158,12558
LCK,BBQ Olivers,Crazy,Camille,11026,12203.373273343439,11608
LCK,BBQ Olivers,Crazy,Camille,5230,9586.334256761504,9508
LCK,Samsung Galaxy,CuVee,Camille,25641,17362.608368232646,16283
LCK,Samsung Galaxy,CuVee,Camille,14284,11199.818654794786,10783
LCK,BBQ Olivers,Crazy,Camille,12560,15392.89407823966,14408
LCK,Ever8 Winners,Kiin,Camille,10183,9715.703888361057,9608
LCK,KT Rolster,Smeb,Camille,22618,19599.33942577282,18558
LCK,Ever8 Winners,Kiin,Camille,9227,9876.732834174858,9733
LCK,Jin Air Green Wings,SoHwan,Camille,12530,15447.040110913986,14458
LCK,MVP,ADD,Camille,7695,11842.015708665667,11308
LCK,Ever8 Winners,Kiin,Camille,25298,18903.42480879653,17833
LCK,Longzhu Gaming,Khan,Camille,14390,13060.293697706476,12333
LCK,Samsung Galaxy,CuVee,Camille,12561,14956.363376818064,14008
LCK,Samsung Galaxy,CuVee,Camille,18674,13979.983079570782,13133
LCK,Samsung Galaxy,CuVee,Camille,15012,14624.9759530847,13708
LCK,Ever8 Winners,Kiin,Camille,7396,13321.645976948275,12558
LCK,KT Rolster,Smeb,Camille,12967,13321.645976949252,12558
LCK,Ever8 Winners,Kiin,Camille,23847,19575.59280074602,18533
LCK,BBQ Olivers,Crazy,Cho'gath,21112,13759.943106172837,11675
LCK,BBQ Olivers,Crazy,Cho'gath,17557,15181.976383433457,12825
LCK,BBQ Olivers,Crazy,Cho'gath,10491,15757.167702244698,13305
LCK,ROX Tigers,Lindarang,Cho'gath,9543,15272.541040528056,12900
LCK,ROX Tigers,Lindarang,Cho'gath,9721,13848.344248059993,11745
LCK,MVP,ADD,Cho'gath,31375,17596.807938873368,14900
LCK,MVP,ADD,Cho'gath,18435,15632.233693633132,13200
LCK,MVP,ADD,Cho'gath,12032,12666.501089368721,10825
LCK,SK Telecom T1,Huni,Cho'gath,13407,16252.035174779206,13725
LCK,ROX Tigers,Lindarang,Cho'gath,13026,15869.780322788216,13400
LCK,ROX Tigers,Lindarang,Cho'gath,22131,19367.56451206762,16525
LCK,Jin Air Green Wings,SoHwan,Cho'gath,11654,16831.261818790026,14225
LCK,BBQ Olivers,Crazy,Cho'gath,12034,9248.774212750317,8345
LCK,ROX Tigers,Lindarang,Fiora,15266,14132.748532766373,11775
LCK,Afreeca Freecs,MaRin,Fiora,15419,19897.981524238843,16750
LCK,Longzhu Gaming,Khan,Fiora,16852,18627.60473425575,15575
LCK,Afreeca Freecs,MaRin,Fiora,11354,12133.532360977983,10250
LCK,Ever8 Winners,Helper,Fiora,11418,17131.554388311473,14250
LCK,Longzhu Gaming,Khan,Fiora,23917,25017.744150187325,21983
LCK,Jin Air Green Wings,SoHwan,Fiora,9361,10763.3038534561,9258
LCK,SK Telecom T1,Untara,Fiora,19998,18433.998992610785,15400
LCK,KT Rolster,Smeb,Fiora,18565,14709.490050862956,12233
LCK,MVP,ADD,Fiora,22067,23528.343261810827,20375
LCK,ROX Tigers,Lindarang,Fiora,18575,22635.00639883549,19445
LCK,Longzhu Gaming,Khan,Fiora,20774,16291.606807558053,13533
LCK,SK Telecom T1,Untara,Fiora,10810,21993.77162416104,18793
LCK,Longzhu Gaming,Khan,Fiora,13429,13044.386615809999,10933
LCK,Ever8 Winners,Kiin,Fiora,14541,12045.491334863847,10185
LCK,SK Telecom T1,Huni,Fiora,31666,20820.567757122768,17633
LCK,SK Telecom T1,Huni,Fiora,15079,8915.375046686093,7983
LCK,KT Rolster,Smeb,Galio,12106,9767.604260980053,10225
LCK,ROX Tigers,Lindarang,Galio,11162,11717.197959019297,11875
LCK,SK Telecom T1,Huni,Galio,19385,11774.514101446393,11925
LCK,ROX Tigers,Lindarang,Galio,14621,14883.276071465314,14775
LCK,Samsung Galaxy,CuVee,Gnar,9584,11531.681329703595,9600
LCK,SK Telecom T1,Untara,Gnar,15600,17342.121909338548,14125
LCK,Samsung Galaxy,CuVee,Gnar,31501,25623.57976795755,22175
LCK,KT Rolster,Smeb,Gnar,17167,11637.106875927468,9675
LCK,Samsung Galaxy,CuVee,Gnar,4962,11742.192497874756,9750
LCK,BBQ Olivers,Crazy,Gnar,18003,16401.262408065773,13335
LCK,ROX Tigers,Shy,Gnar,14345,17546.8188451075,14300
LCK,Jin Air Green Wings,ikssu,Gnar,15886,15344.25387728654,12475
LCK,KT Rolster,Smeb,Gnar,30003,24065.577336496604,20500
LCK,Jin Air Green Wings,SoHwan,Gnar,8353,10531.04156772211,8900
LCK,Jin Air Green Wings,ikssu,Gnar,11505,14617.343987055969,11900
LCK,MVP,ADD,Gnar,22793,23691.99269487478,20110
LCK,MVP,ADD,Gnar,22863,17755.997035632816,14480
LCK,Ever8 Winners,Kiin,Gnar,4372,9349.602121399894,8100
LCK,Afreeca Freecs,MaRin,Gnar,7823,8243.221879664368,7375
LCK,Afreeca Freecs,MaRin,Gnar,12001,10812.849589102732,9095
LCK,BBQ Olivers,Crazy,Gnar,8632,10422.016564988779,8825
LCK,Jin Air Green Wings,SoHwan,Gnar,22411,21309.35740916046,17725
LCK,Afreeca Freecs,MaRin,Gnar,8745,11707.201628845009,9725
LCK,Jin Air Green Wings,SoHwan,Gnar,30778,19469.64354921147,16e3
LCK,Afreeca Freecs,MaRin,Gnar,22342,14205.472098375001,11580
LCK,MVP,ADD,Gnar,16829,16779.7677229954,13650
LCK,Jin Air Green Wings,SoHwan,Gnar,20800,20839.48414778156,17275
LCK,Samsung Galaxy,CuVee,Gnar,29236,20548.92970438087,17e3
LCK,Samsung Galaxy,CuVee,Gnar,17433,12502.587478245734,10300
LCK,Jin Air Green Wings,ikssu,Gragas,20108,15519.484964111634,14475
LCK,Kongdoo Monster,Roach,Gragas,7020,14696.449469050083,13725
LCK,Afreeca Freecs,MaRin,Gragas,7122,10924.902343729736,10525
LCK,Afreeca Freecs,MaRin,Gragas,16178,19269.813518020277,18150
LCK,Kongdoo Monster,Roach,Gragas,6123,11451.898691469409,10950
LCK,Kongdoo Monster,Roach,Gragas,16027,11909.949411631049,11325
LCK,SK Telecom T1,Huni,Gragas,17957,11482.636416668649,10975
LCK,MVP,ADD,Gragas,16900,11696.993920986673,11150
LCK,Afreeca Freecs,MaRin,Gragas,9244,15627.625885160314,14575
LCK,BBQ Olivers,Part,Gragas,8114,7853.629433340379,8175
LCK,Jin Air Green Wings,ikssu,Gragas,18695,19110.578373197823,17985
LCK,Jin Air Green Wings,ikssu,Gragas,16966,13159.013988327963,12375
LCK,KT Rolster,Smeb,Gragas,14727,12391.513179676655,11725
LCK,Ever8 Winners,Helper,Gragas,9069,16505.980467061632,15400
LCK,Afreeca Freecs,MaRin,Gragas,19486,14445.315956762737,13500
LCK,KT Rolster,Smeb,Gragas,12196,13993.894253107672,13100
LCK,Samsung Galaxy,CuVee,Gragas,10133,10924.902343729736,10525
LCK,Longzhu Gaming,Khan,Gragas,21823,16814.242503648893,15695
LCK,Samsung Galaxy,CuVee,Gragas,11917,11544.025257236728,11025
LCK,ROX Tigers,Lindarang,Gragas,12497,12748.025654565929,12025
LCK,Ever8 Winners,Helper,Gragas,10356,8956.047010243175,8995
LCK,Afreeca Freecs,MaRin,Gragas,9420,8462.701885329448,8625
LCK,Afreeca Freecs,MaRin,Gragas,14893,15274.810117426767,14250
LCK,Afreeca Freecs,MaRin,Gragas,15969,15410.97373329371,14375
LCK,Afreeca Freecs,MaRin,Gragas,14828,16532.22092670525,15425
LCK,Ever8 Winners,Helper,Gragas,19886,15302.089680131252,14275
LCK,Longzhu Gaming,Khan,Gragas,9970,11310.132078646022,10835
LCK,Afreeca Freecs,MaRin,Gragas,16316,11359.511842269018,10875
LCK,Afreeca Freecs,MaRin,Gragas,12026,17902.842775502737,16760
LCK,ROX Tigers,Lindarang,Gragas,16340,18267.512152382355,17125
LCK,Ever8 Winners,Helper,Gragas,6299,5144.207656971385,6250
LCK,Afreeca Freecs,MaRin,Gragas,9237,16897.325007978456,15775
LCK,Longzhu Gaming,Khan,Gragas,14708,14557.176207236624,13600
LCK,Jin Air Green Wings,SoHwan,Gragas,10120,10262.10794891452,1e4
LCK,MVP,ADD,Gragas,15851,9618.509671290756,9500
LCK,Longzhu Gaming,Khan,Gragas,14428,14562.758887226475,13605
LCK,Jin Air Green Wings,ikssu,Jarvan IV,9474,9169.63678926593,9450
LCK,Longzhu Gaming,Khan,Jarvan IV,24073,15844.750427832514,15250
LCK,Longzhu Gaming,Khan,Jarvan IV,14751,14054.968708912755,13575
LCK,BBQ Olivers,Crazy,Jarvan IV,11767,12327.2304854374,12045
LCK,Longzhu Gaming,Khan,Jarvan IV,10909,12141.060917539638,11885
LCK,BBQ Olivers,Crazy,Jarvan IV,13596,13129.294222947463,12745
LCK,Afreeca Freecs,MaRin,Jarvan IV,13203,18317.159644402822,17725
LCK,KT Rolster,Smeb,Jarvan IV,16768,12822.295958489214,12475
LCK,ROX Tigers,Lindarang,Jarvan IV,12167,9328.70383842109,9575
LCK,Longzhu Gaming,Khan,Jarvan IV,19010,11718.223669702245,11525
LCK,Ever8 Winners,Helper,Jarvan IV,7099,13806.676985780761,13350
LCK,Ever8 Winners,Helper,Jarvan IV,3724,5423.372943127703,6650
LCK,MVP,ADD,Jarvan IV,6446,6765.690442564947,7625
LCK,KT Rolster,Smeb,Jarvan IV,16474,15974.350616964892,15375
LCK,Jin Air Green Wings,SoHwan,Jarvan IV,16820,17142.4458356543,16525
LCK,Jin Air Green Wings,SoHwan,Jarvan IV,13690,11061.441316278404,10975
LCK,Samsung Galaxy,CuVee,Jarvan IV,29693,16129.174353432672,15525
LCK,ROX Tigers,Lindarang,Jarvan IV,4263,9423.797502223197,9650
LCK,MVP,ADD,Jarvan IV,11333,13911.74763384701,13445
LCK,MVP,ADD,Jarvan IV,15458,15199.281975633117,14635
LCK,Ever8 Winners,Helper,Jarvan IV,12940,15901.839829841725,15305
LCK,BBQ Olivers,Crazy,Jarvan IV,15766,12035.867469054296,11795
LCK,ROX Tigers,Lindarang,Jarvan IV,17644,12879.369812298424,12525
LCK,Samsung Galaxy,CuVee,Jarvan IV,17429,14383.03741066478,13875
LCK,BBQ Olivers,Crazy,Jarvan IV,12104,11718.223669702245,11525
LCK,Afreeca Freecs,MaRin,Jarvan IV,17202,18027.525516155347,17425
LCK,SK Telecom T1,Untara,Jarvan IV,13860,16385.544699864662,15775
LCK,Afreeca Freecs,MaRin,Jarvan IV,9585,10697.591615542991,10675
LCK,Samsung Galaxy,CuVee,Jarvan IV,16464,16257.618776885194,15650
LCK,SK Telecom T1,Untara,Jarvan IV,10551,9041.862732597014,9350
