league,team,player,champion,dmgtochamps,predicted,goldspent
NALCS,Flyquest,Balls,Camille,9049,14572.002552869964,14258
NALCS,Dignitas,Ssumday,Camille,6864,15356.641836211727,15508
NALCS,Counter Logic Gaming,Darshan,Camille,5993,9607.912658872812,10758
NALCS,FlyQuest,Balls,Camille,11339,11437.031906813912,14408
NALCS,Dignitas,Ssumday,Camille,11352,13799.739727959444,14058
NALCS,Team SoloMid,Hauntzer,Camille,21734,14477.758435860093,13383
NALCS,Cloud9,Ray,Camille,16282,15864.565308217943,15913
NALCS,FlyQuest,Balls,Camille,15418,16420.99318868585,14733
NALCS,Echo Fox,Brandini,Camille,14024,9621.761667997556,11608
NALCS,Team SoloMid,Hauntzer,Camille,23098,14070.668325213397,12658
NALCS,FlyQuest,Balls,Camille,21070,19207.632697495963,16508
NALCS,Echo Fox,Brandini,Camille,24742,17325.099371564887,15058
NALCS,Counter Logic Gaming,Darshan,Camille,15576,10117.757043618236,10158
NALCS,Counter Logic Gaming,Darshan,Camille,12244,12680.08723427198,9408
NALCS,Phoenix1,zig,Cho'gath,5024,8440.009523288241,7550
NALCS,Phoenix1,zig,Cho'gath,12103,14012.318730758372,11925
NALCS,Phoenix1,zig,Cho'gath,9182,11611.5630723925,8900
NALCS,Dignitas,Ssumday,Cho'gath,24641,16746.658948528642,14075
NALCS,Counter Logic Gaming,Darshan,Cho'gath,14382,16331.450974598492,11e3
NALCS,Phoenix1,zig,Cho'gath,16486,17073.75352624741,14025
NALCS,Immortals,Flame,Cho'gath,17092,12111.053829764336,9770
NALCS,FlyQuest,Balls,Cho'gath,6820,10151.195308540578,10150
NALCS,FlyQuest,Balls,Cho'gath,9173,13040.042541157864,9800
NALCS,EnVyUs,Seraph,Cho'gath,15769,14060.738219795769,10950
NALCS,Immortals,Flame,Cho'gath,12838,14845.338919412296,11650
NALCS,EnVyUs,Seraph,Cho'gath,20213,20987.2523406255,15605
NALCS,EnVyUs,Seraph,Cho'gath,14077,18519.310604193794,13630
NALCS,Team SoloMid,Hauntzer,Cho'gath,18098,16206.909626004743,11985
NALCS,EnVyUs,Seraph,Cho'gath,6674,10861.387817149278,7375
NALCS,Team Liquid,Lourlo,Cho'gath,12321,12959.697470386327,12925
NALCS,Cloud9,Impact,Cho'gath,5123,5523.7006870018695,7025
NALCS,Counter Logic Gaming,Darshan,Fiora,7637,12978.32298376087,11710
NALCS,Team Liquid,Lourlo,Fiora,6403,9899.957829090525,10175
NALCS,FlyQuest,Balls,Fiora,17902,20822.85747829683,18400
NALCS,Team SoloMid,Hauntzer,Fiora,14284,17205.216925502715,13150
NALCS,Dignitas,Ssumday,Fiora,20023,18279.905849668256,16575
NALCS,Dignitas,Ssumday,Fiora,19473,19100.52718623579,15375
NALCS,Counter Logic Gaming,Darshan,Fiora,26069,21230.93777406589,17725
NALCS,Dignitas,Ssumday,Fiora,10800,15465.571181061445,14625
NALCS,Team Liquid,Lourlo,Fiora,7298,13434.795953775265,12283
NALCS,Counter Logic Gaming,Darshan,Fiora,24846,23469.155475092153,15575
NALCS,Counter Logic Gaming,Darshan,Fiora,5696,9776.826415297022,9375
NALCS,Dignitas,Ssumday,Fiora,11464,12728.896858340617,8100
NALCS,Dignitas,Ssumday,Fiora,17374,10628.608931455798,10850
NALCS,Counter Logic Gaming,Darshan,Fiora,25076,19135.061080846823,14670
NALCS,Counter Logic Gaming,Darshan,Fiora,25846,15223.964530041156,12900
NALCS,Counter Logic Gaming,Darshan,Fiora,32180,26292.670180298734,19500
NALCS,Cloud9,Ray,Galio,15998,12530.266168181895,14175
NALCS,Echo Fox,Looper,Galio,19204,15596.414717360407,13500
