league,team,player,champion,dmgtochamps,predicted,goldspent
NALCS,Echo Fox,Keith,Ashe,11798,18135.50721908306,13525
NALCS,Counter Logic Gaming,aphromoo,Ashe,6661,5892.271152938214,7400
NALCS,Team SoloMid,WildTurtle,Ashe,6235,9865.69982931537,1e4
NALCS,Team SoloMid,WildTurtle,Ashe,6624,9092.207330069297,10075
NALCS,Team SoloMid,WildTurtle,Ashe,8317,10861.031490541582,10200
NALCS,Echo Fox,Keith,Ashe,25313,16686.39331889548,14400
NALCS,Echo Fox,Keith,Ashe,14571,14561.385494975315,13325
NALCS,Echo Fox,Keith,Ashe,29187,23422.38695131856,15050
NALCS,Immortals,Cody Sun,Ashe,14292,21890.786816772088,18300
NALCS,Team Liquid,Doublelift,Ashe,17004,19771.798670932,16425
NALCS,Team Liquid,Doublelift,Ashe,14217,16786.10647633985,11525
NALCS,Counter Logic Gaming,Stixxay,Ashe,19241,13028.631497146896,13470
NALCS,Cloud9,Sneaky,Ashe,46878,30615.26185966573,18575
NALCS,Echo Fox,Keith,Ashe,10532,11090.775429203379,10275
NALCS,Echo Fox,Keith,Ashe,33755,24153.51179434017,15625
NALCS,Team SoloMid,Doublelift,Ashe,20827,19014.764498618253,13400
NALCS,Dignitas,LOD,Ashe,18500,31680.200485646226,20575
NALCS,Team SoloMid,Doublelift,Ashe,14073,19308.69779055272,14225
NALCS,EnVyUs,Apollo,Ashe,20957,23886.674193408937,16975
NALCS,Dignitas,LOD,Ashe,14061,17291.987982113773,12825
NALCS,Dignitas,LOD,Ashe,9414,12101.033939252291,10350
NALCS,Dignitas,LOD,Ashe,13810,15360.85977227263,12895
NALCS,FlyQuest,WildTurtle,Ashe,17347,14180.887143298634,12675
NALCS,EnVyUs,Apollo,Ashe,13788,15781.71375917952,11950
NALCS,Dignitas,LOD,Ashe,12255,15854.610924665314,12700
NALCS,Dignitas,LOD,Ashe,18572,26520.87680670164,16400
NALCS,Dignitas,LOD,Ashe,15362,19717.927211656766,14375
NALCS,Team SoloMid,Doublelift,Ashe,10820,10075.234898485522,10500
NALCS,Team SoloMid,Doublelift,Ashe,16124,21960.823966796146,15775
