league,team,player,champion,dmgtochamps,predicted,goldspent
LCK,Longzhu Gaming,PraY,Ashe,27086,23441.344453764432,17600
LCK,Longzhu Gaming,PraY,Ashe,11038,12024.85583165249,11200
LCK,Longzhu Gaming,PraY,Ashe,19261,14315.461768102676,12275
LCK,Jin Air Green Wings,Teddy,Ashe,13111,23936.153188762346,18625
LCK,Kongdoo Monster,SSol,Ashe,9192,13861.05610795824,11800
LCK,BBQ Olivers,Ghost,Ashe,7204,7973.612417262192,7775
LCK,SK Telecom T1,Bang,Ashe,16452,16014.710088094744,11100
LCK,SK Telecom T1,Bang,Ashe,12532,12840.200758154508,10500
LCK,ROX Tigers,Sangyoon,Ashe,8562,12850.35824204624,13625
LCK,MVP,MaHa,Ashe,16123,13248.469473992724,12625
LCK,ROX Tigers,Sangyoon,Ashe,11744,8908.32112749069,9975
LCK,Longzhu Gaming,PraY,Ashe,12523,12608.506199074427,10275
LCK,Longzhu Gaming,PraY,Ashe,26838,28902.48360140749,15525
LCK,KT Rolster,Deft,Ashe,11964,14992.783155737532,13475
LCK,Kongdoo Monster,SSol,Ashe,9140,12491.774998506482,11275
LCK,BBQ Olivers,Ghost,Ashe,15038,19552.21934946616,14025
LCK,Kongdoo Monster,SSol,Ashe,15984,15642.851541536416,11625
LCK,Jin Air Green Wings,Teddy,Ashe,8688,7954.682623199088,9900
LCK,SK Telecom T1,Bang,Ashe,15979,14635.741540713358,11975
LCK,ROX Tigers,Sangyoon,Ashe,11715,13267.173819725747,11975
LCK,ROX Tigers,Sangyoon,Ashe,16833,19355.380592245245,14025
LCK,KT Rolster,Deft,Ashe,9864,21249.829224117806,14150
LCK,KT Rolster,Deft,Ashe,21251,21678.996704530648,15275
LCK,ROX Tigers,Sangyoon,Ashe,11671,14364.800001063117,10800
LCK,Samsung Galaxy,Stitch,Ashe,17237,18527.273340810887,13900
LCK,SK Telecom T1,Bang,Ashe,13273,11223.958462700879,11700
LCK,MVP,MaHa,Ashe,7386,11496.36773452065,9820
LCK,KT Rolster,Deft,Ashe,15919,13267.173819733482,12575
LCK,Jin Air Green Wings,Teddy,Ashe,9769,11664.876076304183,10575
LCK,MVP,MaHa,Ashe,17518,21804.382466723375,14025
LCK,Jin Air Green Wings,Teddy,Ashe,19548,13865.386543935789,13950
LCK,Longzhu Gaming,PraY,Ashe,16563,19681.52402782084,17275
LCK,Longzhu Gaming,PraY,Ashe,10026,10971.012392827835,9375
LCK,Afreeca Freecs,Kramer,Ashe,31136,18526.14245311575,16175
LCK,SK Telecom T1,Bang,Ashe,9954,7668.515709882806,9675
LCK,ROX Tigers,Sangyoon,Ashe,5862,10410.097125143024,8500
LCK,Afreeca Freecs,Kramer,Ashe,20924,21777.38249956862,16075
LCK,KT Rolster,Deft,Ashe,14668,10474.700338823548,10600
LCK,Afreeca Freecs,Kramer,Ashe,9238,6844.779268117397,9450
LCK,Samsung Galaxy,Ruler,Ashe,10233,7723.420566995177,11125
LCK,Ever8 Winners,Deul,Ashe,12992,14599.71293593483,12825
LCK,SK Telecom T1,Bang,Ashe,18371,14113.65223712504,11700
LCK,Longzhu Gaming,PraY,Ashe,33029,21086.199398971567,17275
LCK,Jin Air Green Wings,Teddy,Ashe,13737,14817.077661417916,12550
LCK,Longzhu Gaming,PraY,Ashe,19794,17725.86525669448,11675
